 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> July 22, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\206Hg_7Li.txt

 Ion = Mercury [80] , Mass = 206 amu

 Target Density =  5.3400E-01 g/cm3 = 4.6330E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Li      3    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 300.00 MeV   1.035E+02  3.778E-01   84.96 um     2.15 um     1.12 um  
 325.00 MeV   1.052E+02  3.536E-01   89.43 um     2.25 um     1.14 um  
 350.00 MeV   1.066E+02  3.325E-01   93.83 um     2.33 um     1.15 um  
 375.00 MeV   1.077E+02  3.140E-01   98.19 um     2.41 um     1.16 um  
 400.00 MeV   1.087E+02  2.975E-01  102.50 um     2.49 um     1.17 um  
 450.00 MeV   1.097E+02  2.696E-01  111.06 um     2.77 um     1.20 um  
 500.00 MeV   1.088E+02  2.468E-01  119.61 um     3.02 um     1.22 um  
 550.00 MeV   1.087E+02  2.278E-01  128.20 um     3.26 um     1.24 um  
 600.00 MeV   1.084E+02  2.116E-01  136.81 um     3.48 um     1.26 um  
 650.00 MeV   1.081E+02  1.978E-01  145.44 um     3.69 um     1.27 um  
 700.00 MeV   1.076E+02  1.857E-01  154.11 um     3.89 um     1.29 um  
 800.00 MeV   1.067E+02  1.658E-01  171.56 um     4.61 um     1.33 um  
 900.00 MeV   1.056E+02  1.499E-01  189.17 um     5.24 um     1.36 um  
   1.00 GeV   1.045E+02  1.370E-01  206.97 um     5.81 um     1.39 um  
   1.10 GeV   1.035E+02  1.262E-01  224.96 um     6.35 um     1.42 um  
   1.20 GeV   1.024E+02  1.171E-01  243.13 um     6.85 um     1.45 um  
   1.30 GeV   1.014E+02  1.093E-01  261.49 um     7.33 um     1.48 um  
   1.40 GeV   1.004E+02  1.026E-01  280.03 um     7.78 um     1.51 um  
   1.50 GeV   9.944E+01  9.663E-02  298.76 um     8.22 um     1.54 um  
   1.60 GeV   9.850E+01  9.138E-02  317.66 um     8.64 um     1.57 um  
   1.70 GeV   9.758E+01  8.670E-02  336.75 um     9.06 um     1.60 um  
   1.80 GeV   9.667E+01  8.250E-02  356.01 um     9.46 um     1.63 um  
   2.00 GeV   9.490E+01  7.528E-02  395.09 um    10.96 um     1.69 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.3398E+00                 eV / Angstrom 
  5.3398E+01                keV / micron   
  5.3398E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.1526E+01                 eV / (1E15 atoms/cm2)
  2.6658E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
