 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 18, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\162Yb_Si.txt

 Ion = Ytterbium [70] , Mass = 162 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 110.00 MeV   5.184E+01  6.806E-01   14.84 um     5947 A      7028 A   
 120.00 MeV   5.406E+01  6.354E-01   15.64 um     6092 A      7162 A   
 130.00 MeV   5.615E+01  5.962E-01   16.42 um     6223 A      7283 A   
 140.00 MeV   5.812E+01  5.620E-01   17.16 um     6341 A      7392 A   
 150.00 MeV   5.996E+01  5.317E-01   17.88 um     6450 A      7493 A   
 160.00 MeV   6.169E+01  5.049E-01   18.58 um     6550 A      7586 A   
 170.00 MeV   6.332E+01  4.808E-01   19.27 um     6643 A      7672 A   
 180.00 MeV   6.486E+01  4.591E-01   19.93 um     6730 A      7753 A   
 200.00 MeV   6.766E+01  4.215E-01   21.22 um     7008 A      7899 A   
 225.00 MeV   7.072E+01  3.829E-01   22.77 um     7378 A      8059 A   
 250.00 MeV   7.334E+01  3.513E-01   24.26 um     7703 A      8201 A   
 275.00 MeV   7.561E+01  3.248E-01   25.69 um     7993 A      8328 A   
 300.00 MeV   7.755E+01  3.023E-01   27.09 um     8258 A      8443 A   
 325.00 MeV   7.923E+01  2.829E-01   28.46 um     8503 A      8549 A   
 350.00 MeV   8.062E+01  2.661E-01   29.80 um     8731 A      8647 A   
 375.00 MeV   8.137E+01  2.512E-01   31.13 um     8947 A      8739 A   
 400.00 MeV   8.183E+01  2.381E-01   32.44 um     9154 A      8826 A   
 450.00 MeV   8.294E+01  2.157E-01   35.05 um     9896 A      8988 A   
 500.00 MeV   8.360E+01  1.975E-01   37.63 um     1.06 um     9137 A   
 550.00 MeV   8.391E+01  1.823E-01   40.19 um     1.12 um     9276 A   
 600.00 MeV   8.397E+01  1.694E-01   42.75 um     1.18 um     9407 A   
 650.00 MeV   8.384E+01  1.583E-01   45.32 um     1.23 um     9533 A   
 700.00 MeV   8.356E+01  1.486E-01   47.88 um     1.29 um     9653 A   
 800.00 MeV   8.270E+01  1.327E-01   53.06 um     1.48 um     9883 A   
 900.00 MeV   8.160E+01  1.200E-01   58.29 um     1.66 um     1.01 um  
   1.00 GeV   8.038E+01  1.096E-01   63.61 um     1.83 um     1.03 um  
   1.10 GeV   7.912E+01  1.010E-01   69.00 um     1.98 um     1.05 um  
   1.20 GeV   7.786E+01  9.375E-02   74.48 um     2.13 um     1.07 um  
   1.30 GeV   7.662E+01  8.750E-02   80.05 um     2.27 um     1.09 um  
   1.40 GeV   7.542E+01  8.208E-02   85.71 um     2.41 um     1.11 um  
   1.50 GeV   7.427E+01  7.733E-02   91.47 um     2.55 um     1.13 um  
   1.60 GeV   7.316E+01  7.313E-02   97.30 um     2.68 um     1.15 um  
   1.70 GeV   7.211E+01  6.939E-02  103.23 um     2.81 um     1.17 um  
