 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 25, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\185Hg_58Ni.txt

 Ion = Mercury [80] , Mass = 185 amu

 Target Density =  8.8955E+00 g/cm3 = 9.2360E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  80.00 MeV   3.305E+01  1.103E+00    4.56 um     3256 A      4067 A   
  90.00 MeV   3.596E+01  1.009E+00    4.88 um     3334 A      4194 A   
 100.00 MeV   3.864E+01  9.312E-01    5.17 um     3400 A      4302 A   
 110.00 MeV   4.110E+01  8.656E-01    5.44 um     3455 A      4395 A   
 120.00 MeV   4.337E+01  8.094E-01    5.70 um     3503 A      4476 A   
 130.00 MeV   4.546E+01  7.607E-01    5.95 um     3545 A      4548 A   
 140.00 MeV   4.738E+01  7.181E-01    6.19 um     3583 A      4612 A   
 150.00 MeV   4.916E+01  6.803E-01    6.42 um     3616 A      4670 A   
 160.00 MeV   5.080E+01  6.467E-01    6.64 um     3647 A      4724 A   
 170.00 MeV   5.231E+01  6.165E-01    6.85 um     3676 A      4772 A   
 180.00 MeV   5.371E+01  5.893E-01    7.06 um     3702 A      4817 A   
 200.00 MeV   5.622E+01  5.420E-01    7.46 um     3771 A      4899 A   
 225.00 MeV   5.887E+01  4.933E-01    7.95 um     3858 A      4986 A   
 250.00 MeV   6.108E+01  4.533E-01    8.41 um     3936 A      5063 A   
 275.00 MeV   6.293E+01  4.197E-01    8.86 um     4007 A      5131 A   
 300.00 MeV   6.448E+01  3.911E-01    9.30 um     4072 A      5193 A   
 325.00 MeV   6.578E+01  3.665E-01    9.72 um     4132 A      5249 A   
 350.00 MeV   6.688E+01  3.450E-01   10.15 um     4189 A      5301 A   
 375.00 MeV   6.793E+01  3.260E-01   10.56 um     4243 A      5349 A   
 400.00 MeV   6.923E+01  3.092E-01   10.97 um     4294 A      5395 A   
 450.00 MeV   7.085E+01  2.806E-01   11.77 um     4461 A      5477 A   
 500.00 MeV   7.207E+01  2.572E-01   12.55 um     4614 A      5551 A   
 550.00 MeV   7.300E+01  2.377E-01   13.32 um     4758 A      5620 A   
 600.00 MeV   7.369E+01  2.211E-01   14.08 um     4894 A      5683 A   
 650.00 MeV   7.420E+01  2.068E-01   14.84 um     5023 A      5742 A   
 700.00 MeV   7.457E+01  1.943E-01   15.59 um     5148 A      5799 A   
 800.00 MeV   7.500E+01  1.737E-01   17.09 um     5588 A      5904 A   
 900.00 MeV   7.513E+01  1.573E-01   18.59 um     5993 A      6001 A   
   1.00 GeV   7.507E+01  1.439E-01   20.08 um     6372 A      6092 A   
   1.10 GeV   7.487E+01  1.327E-01   21.58 um     6729 A      6179 A   
   1.20 GeV   7.459E+01  1.232E-01   23.08 um     7070 A      6263 A   
   1.30 GeV   7.424E+01  1.151E-01   24.58 um     7398 A      6344 A   
   1.40 GeV   7.385E+01  1.081E-01   26.10 um     7715 A      6422 A   
   1.50 GeV   7.341E+01  1.019E-01   27.62 um     8023 A      6499 A   
   1.60 GeV   7.296E+01  9.638E-02   29.16 um     8322 A      6575 A   
   1.70 GeV   7.248E+01  9.150E-02   30.70 um     8615 A      6649 A   
   1.80 GeV   7.198E+01  8.711E-02   32.26 um     8902 A      6722 A   
   2.00 GeV   7.096E+01  7.956E-02   35.40 um     9968 A      6866 A   
   2.25 GeV   6.962E+01  7.186E-02   39.39 um     1.15 um     7044 A   
   2.50 GeV   6.826E+01  6.560E-02   43.46 um     1.29 um     7220 A   
   2.75 GeV   6.688E+01  6.040E-02   47.62 um     1.42 um     7395 A   
   3.00 GeV   6.549E+01  5.600E-02   51.86 um     1.54 um     7571 A   
   3.25 GeV   6.412E+01  5.223E-02   56.20 um     1.66 um     7748 A   
   3.50 GeV   6.278E+01  4.897E-02   60.62 um     1.77 um     7927 A   
   3.75 GeV   6.147E+01  4.610E-02   65.14 um     1.89 um     8108 A   
   4.00 GeV   6.020E+01  4.358E-02   69.76 um     2.00 um     8291 A   
   4.50 GeV   5.783E+01  3.931E-02   79.28 um     2.41 um     8666 A   
   5.00 GeV   5.573E+01  3.584E-02   89.18 um     2.79 um     9052 A   
   5.50 GeV   5.394E+01  3.296E-02   99.43 um     3.15 um     9449 A   
   6.00 GeV   5.200E+01  3.053E-02  110.04 um     3.49 um     9859 A   
   6.50 GeV   5.016E+01  2.845E-02  121.04 um     3.82 um     1.03 um  
   7.00 GeV   4.847E+01  2.665E-02  132.43 um     4.15 um     1.07 um  
   8.00 GeV   4.545E+01  2.368E-02  156.38 um     5.36 um     1.16 um  
   9.00 GeV   4.283E+01  2.134E-02  181.86 um     6.46 um     1.26 um  
  10.00 GeV   4.055E+01  1.943E-02  208.83 um     7.51 um     1.36 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.8952E+01                 eV / Angstrom 
  8.8952E+02                keV / micron   
  8.8952E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  9.6310E+01                 eV / (1E15 atoms/cm2)
  3.5183E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
