 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 02, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\129Sb_194Pt.txt

 Ion = Antimony [51] , Mass = 129 amu

 Target Density =  2.1450E+01 g/cm3 = 6.6583E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pt     78    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  45.00 MeV   9.283E+00  3.580E-01    3.35 um     5763 A      6467 A   
  50.00 MeV   9.898E+00  3.312E-01    3.57 um     5873 A      6668 A   
  55.00 MeV   1.048E+01  3.086E-01    3.79 um     5967 A      6846 A   
  60.00 MeV   1.103E+01  2.891E-01    3.99 um     6049 A      7004 A   
  65.00 MeV   1.155E+01  2.722E-01    4.19 um     6120 A      7146 A   
  70.00 MeV   1.206E+01  2.573E-01    4.37 um     6184 A      7274 A   
  80.00 MeV   1.302E+01  2.323E-01    4.73 um     6302 A      7499 A   
  90.00 MeV   1.393E+01  2.122E-01    5.06 um     6399 A      7690 A   
 100.00 MeV   1.480E+01  1.955E-01    5.38 um     6481 A      7855 A   
 110.00 MeV   1.562E+01  1.815E-01    5.68 um     6551 A      7999 A   
 120.00 MeV   1.640E+01  1.695E-01    5.96 um     6612 A      8127 A   
 130.00 MeV   1.713E+01  1.592E-01    6.23 um     6666 A      8241 A   
 140.00 MeV   1.784E+01  1.501E-01    6.49 um     6714 A      8344 A   
 150.00 MeV   1.850E+01  1.421E-01    6.74 um     6756 A      8438 A   
 160.00 MeV   1.912E+01  1.349E-01    6.99 um     6795 A      8524 A   
 170.00 MeV   1.971E+01  1.285E-01    7.22 um     6831 A      8603 A   
 180.00 MeV   2.027E+01  1.228E-01    7.45 um     6863 A      8676 A   
 200.00 MeV   2.128E+01  1.128E-01    7.90 um     6936 A      8808 A   
 225.00 MeV   2.239E+01  1.025E-01    8.42 um     7022 A      8952 A   
 250.00 MeV   2.333E+01  9.411E-02    8.93 um     7097 A      9077 A   
 275.00 MeV   2.427E+01  8.705E-02    9.41 um     7164 A      9188 A   
 300.00 MeV   2.505E+01  8.106E-02    9.88 um     7224 A      9287 A   
 325.00 MeV   2.565E+01  7.589E-02   10.34 um     7280 A      9378 A   
 350.00 MeV   2.615E+01  7.139E-02   10.79 um     7331 A      9461 A   
 375.00 MeV   2.657E+01  6.743E-02   11.23 um     7380 A      9539 A   
 400.00 MeV   2.692E+01  6.391E-02   11.66 um     7426 A      9611 A   
 450.00 MeV   2.746E+01  5.794E-02   12.51 um     7561 A      9744 A   
 500.00 MeV   2.783E+01  5.306E-02   13.35 um     7687 A      9865 A   
 550.00 MeV   2.807E+01  4.899E-02   14.18 um     7806 A      9976 A   
 600.00 MeV   2.821E+01  4.553E-02   15.01 um     7921 A      1.01 um  
 650.00 MeV   2.829E+01  4.256E-02   15.83 um     8032 A      1.02 um  
 700.00 MeV   2.831E+01  3.998E-02   16.65 um     8140 A      1.03 um  
 800.00 MeV   2.823E+01  3.571E-02   18.30 um     8510 A      1.04 um  
 900.00 MeV   2.805E+01  3.230E-02   19.95 um     8866 A      1.06 um  
   1.00 GeV   2.781E+01  2.953E-02   21.61 um     9211 A      1.08 um  
   1.10 GeV   2.753E+01  2.722E-02   23.30 um     9549 A      1.09 um  
   1.20 GeV   2.722E+01  2.526E-02   25.00 um     9881 A      1.11 um  
   1.30 GeV   2.689E+01  2.359E-02   26.72 um     1.02 um     1.12 um  
   1.40 GeV   2.654E+01  2.213E-02   28.46 um     1.05 um     1.14 um  
   1.50 GeV   2.618E+01  2.085E-02   30.22 um     1.09 um     1.15 um  
   1.60 GeV   2.581E+01  1.972E-02   32.02 um     1.12 um     1.16 um  
   1.70 GeV   2.543E+01  1.872E-02   33.83 um     1.15 um     1.18 um  
   1.80 GeV   2.504E+01  1.781E-02   35.68 um     1.18 um     1.19 um  
   2.00 GeV   2.426E+01  1.626E-02   39.46 um     1.30 um     1.22 um  
   2.25 GeV   2.329E+01  1.468E-02   44.36 um     1.48 um     1.25 um  
   2.50 GeV   2.233E+01  1.339E-02   49.46 um     1.65 um     1.29 um  
   2.75 GeV   2.141E+01  1.232E-02   54.79 um     1.82 um     1.33 um  
   3.00 GeV   2.054E+01  1.142E-02   60.34 um     1.99 um     1.37 um  
   3.25 GeV   1.973E+01  1.065E-02   66.13 um     2.16 um     1.41 um  
   3.50 GeV   1.899E+01  9.980E-03   72.15 um     2.33 um     1.45 um  
   3.75 GeV   1.833E+01  9.393E-03   78.39 um     2.50 um     1.50 um  
   4.00 GeV   1.774E+01  8.876E-03   84.85 um     2.66 um     1.54 um  
   4.50 GeV   1.668E+01  8.002E-03   98.40 um     3.29 um     1.64 um  
   5.00 GeV   1.575E+01  7.292E-03  112.78 um     3.88 um     1.74 um  
   5.50 GeV   1.493E+01  6.704E-03  127.98 um     4.45 um     1.86 um  
   6.00 GeV   1.421E+01  6.207E-03  143.98 um     5.00 um     1.97 um  
   6.50 GeV   1.356E+01  5.783E-03  160.76 um     5.55 um     2.10 um  
   7.00 GeV   1.298E+01  5.415E-03  178.32 um     6.09 um     2.23 um  
   8.00 GeV   1.199E+01  4.810E-03  215.68 um     8.08 um     2.51 um  
   9.00 GeV   1.116E+01  4.332E-03  255.98 um     9.91 um     2.82 um  
  10.00 GeV   1.047E+01  3.944E-03  299.09 um    11.66 um     3.15 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.1449E+02                 eV / Angstrom 
  2.1449E+03                keV / micron   
  2.1449E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.2214E+02                 eV / (1E15 atoms/cm2)
  1.3558E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
