 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 24, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\214Ra_120Sn.txt

 Ion = Radium [88] , Mass = 214 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6570E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 225.00 MeV   4.229E+01  4.804E-01   13.14 um     9091 A      1.16 um  
 250.00 MeV   4.423E+01  4.421E-01   13.92 um     9230 A      1.18 um  
 275.00 MeV   4.592E+01  4.099E-01   14.67 um     9352 A      1.20 um  
 300.00 MeV   4.741E+01  3.824E-01   15.40 um     9463 A      1.22 um  
 325.00 MeV   4.872E+01  3.587E-01   16.10 um     9564 A      1.24 um  
 350.00 MeV   4.987E+01  3.379E-01   16.79 um     9658 A      1.25 um  
 375.00 MeV   5.089E+01  3.197E-01   17.47 um     9746 A      1.26 um  
 400.00 MeV   5.179E+01  3.034E-01   18.13 um     9828 A      1.27 um  
 450.00 MeV   5.361E+01  2.757E-01   19.42 um     1.01 um     1.30 um  
 500.00 MeV   5.515E+01  2.530E-01   20.67 um     1.03 um     1.32 um  
 550.00 MeV   5.625E+01  2.340E-01   21.90 um     1.05 um     1.33 um  
 600.00 MeV   5.719E+01  2.178E-01   23.10 um     1.07 um     1.35 um  
 650.00 MeV   5.794E+01  2.039E-01   24.29 um     1.08 um     1.37 um  
 700.00 MeV   5.856E+01  1.918E-01   25.46 um     1.10 um     1.38 um  
 800.00 MeV   5.944E+01  1.717E-01   27.78 um     1.15 um     1.41 um  
 900.00 MeV   5.999E+01  1.556E-01   30.07 um     1.20 um     1.43 um  
   1.00 GeV   6.031E+01  1.425E-01   32.35 um     1.25 um     1.45 um  
   1.10 GeV   6.048E+01  1.315E-01   34.61 um     1.30 um     1.47 um  
   1.20 GeV   6.054E+01  1.222E-01   36.87 um     1.34 um     1.49 um  
   1.30 GeV   6.052E+01  1.142E-01   39.14 um     1.38 um     1.51 um  
   1.40 GeV   6.046E+01  1.073E-01   41.40 um     1.42 um     1.53 um  
   1.50 GeV   6.035E+01  1.012E-01   43.67 um     1.46 um     1.54 um  
   1.60 GeV   6.023E+01  9.579E-02   45.94 um     1.50 um     1.56 um  
   1.70 GeV   6.008E+01  9.097E-02   48.22 um     1.54 um     1.58 um  
   1.80 GeV   5.993E+01  8.665E-02   50.51 um     1.58 um     1.59 um  
   2.00 GeV   5.959E+01  7.919E-02   55.09 um     1.71 um     1.63 um  
   2.25 GeV   5.914E+01  7.159E-02   60.87 um     1.90 um     1.66 um  
   2.50 GeV   5.866E+01  6.540E-02   66.69 um     2.08 um     1.70 um  
   2.75 GeV   5.815E+01  6.025E-02   72.56 um     2.24 um     1.73 um  
   3.00 GeV   5.760E+01  5.589E-02   78.48 um     2.40 um     1.77 um  
   3.25 GeV   5.702E+01  5.216E-02   84.47 um     2.55 um     1.80 um  
   3.50 GeV   5.641E+01  4.892E-02   90.52 um     2.69 um     1.84 um  
   3.75 GeV   5.576E+01  4.608E-02   96.63 um     2.83 um     1.87 um  
   4.00 GeV   5.508E+01  4.357E-02  102.82 um     2.97 um     1.91 um  
   4.50 GeV   5.364E+01  3.933E-02  115.44 um     3.47 um     1.97 um  
   5.00 GeV   5.212E+01  3.587E-02  128.42 um     3.94 um     2.04 um  
   5.50 GeV   5.057E+01  3.301E-02  141.79 um     4.37 um     2.11 um  
   6.00 GeV   4.902E+01  3.059E-02  155.57 um     4.79 um     2.18 um  
   6.50 GeV   4.753E+01  2.852E-02  169.79 um     5.21 um     2.25 um  
   7.00 GeV   4.619E+01  2.672E-02  184.44 um     5.61 um     2.32 um  
   8.00 GeV   4.375E+01  2.376E-02  214.98 um     7.09 um     2.48 um  
   9.00 GeV   4.159E+01  2.142E-02  247.16 um     8.44 um     2.63 um  
  10.00 GeV   3.965E+01  1.952E-02  280.97 um     9.71 um     2.80 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.2814E+01                 eV / Angstrom 
  7.2814E+02                keV / micron   
  7.2814E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9910E+02                 eV / (1E15 atoms/cm2)
  4.8193E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
