 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 06, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\114Cd_Si.txt

 Ion = Cadmium [48] , Mass = 114 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  45.00 MeV   2.984E+01  5.302E-01    9.98 um     5053 A      6379 A   
  50.00 MeV   3.112E+01  4.882E-01   10.67 um     5198 A      6532 A   
  55.00 MeV   3.234E+01  4.529E-01   11.34 um     5328 A      6670 A   
  60.00 MeV   3.351E+01  4.227E-01   11.99 um     5445 A      6794 A   
  65.00 MeV   3.465E+01  3.966E-01   12.61 um     5551 A      6908 A   
  70.00 MeV   3.575E+01  3.738E-01   13.21 um     5648 A      7012 A   
  80.00 MeV   3.784E+01  3.358E-01   14.37 um     5933 A      7197 A   
  90.00 MeV   3.980E+01  3.053E-01   15.47 um     6177 A      7358 A   
 100.00 MeV   4.163E+01  2.803E-01   16.52 um     6390 A      7500 A   
 110.00 MeV   4.335E+01  2.593E-01   17.52 um     6579 A      7627 A   
 120.00 MeV   4.495E+01  2.415E-01   18.49 um     6748 A      7741 A   
 130.00 MeV   4.645E+01  2.261E-01   19.43 um     6901 A      7844 A   
 140.00 MeV   4.784E+01  2.127E-01   20.34 um     7042 A      7940 A   
 150.00 MeV   4.913E+01  2.010E-01   21.22 um     7172 A      8027 A   
 160.00 MeV   5.033E+01  1.905E-01   22.08 um     7293 A      8109 A   
 170.00 MeV   5.145E+01  1.812E-01   22.93 um     7407 A      8185 A   
 180.00 MeV   5.248E+01  1.727E-01   23.75 um     7514 A      8257 A   
 200.00 MeV   5.433E+01  1.582E-01   25.36 um     7877 A      8388 A   
 225.00 MeV   5.627E+01  1.434E-01   27.30 um     8369 A      8534 A   
 250.00 MeV   5.778E+01  1.312E-01   29.18 um     8807 A      8664 A   
 275.00 MeV   5.842E+01  1.211E-01   31.03 um     9207 A      8784 A   
 300.00 MeV   5.917E+01  1.125E-01   32.86 um     9582 A      8895 A   
 325.00 MeV   5.972E+01  1.051E-01   34.67 um     9934 A      8999 A   
 350.00 MeV   6.009E+01  9.873E-02   36.46 um     1.03 um     9097 A   
 375.00 MeV   6.031E+01  9.311E-02   38.25 um     1.06 um     9191 A   
 400.00 MeV   6.042E+01  8.813E-02   40.03 um     1.09 um     9281 A   
 450.00 MeV   6.035E+01  7.970E-02   43.59 um     1.20 um     9450 A   
 500.00 MeV   5.999E+01  7.282E-02   47.16 um     1.31 um     9611 A   
 550.00 MeV   5.943E+01  6.710E-02   50.77 um     1.40 um     9764 A   
 600.00 MeV   5.874E+01  6.226E-02   54.41 um     1.50 um     9913 A   
 650.00 MeV   5.795E+01  5.811E-02   58.10 um     1.59 um     1.01 um  
 700.00 MeV   5.711E+01  5.451E-02   61.84 um     1.68 um     1.02 um  
 800.00 MeV   5.533E+01  4.856E-02   69.49 um     2.00 um     1.05 um  
 900.00 MeV   5.352E+01  4.385E-02   77.41 um     2.29 um     1.08 um  
   1.00 GeV   5.176E+01  4.001E-02   85.59 um     2.57 um     1.10 um  
   1.10 GeV   5.006E+01  3.682E-02   94.04 um     2.84 um     1.13 um  
   1.20 GeV   4.845E+01  3.413E-02  102.79 um     3.10 um     1.16 um  
   1.30 GeV   4.692E+01  3.182E-02  111.82 um     3.35 um     1.19 um  
   1.40 GeV   4.548E+01  2.982E-02  121.14 um     3.60 um     1.22 um  
   1.50 GeV   4.413E+01  2.807E-02  130.75 um     3.85 um     1.25 um  
   1.60 GeV   4.285E+01  2.652E-02  140.66 um     4.10 um     1.29 um  
   1.70 GeV   4.165E+01  2.515E-02  150.85 um     4.35 um     1.32 um  
   1.80 GeV   4.051E+01  2.392E-02  161.33 um     4.60 um     1.35 um  
   2.00 GeV   3.841E+01  2.180E-02  183.17 um     5.54 um     1.42 um  
   2.25 GeV   3.608E+01  1.965E-02  212.10 um     6.89 um     1.52 um  
   2.50 GeV   3.401E+01  1.790E-02  242.84 um     8.15 um     1.62 um  
   2.75 GeV   3.216E+01  1.645E-02  275.39 um     9.37 um     1.73 um  
   3.00 GeV   3.050E+01  1.523E-02  309.78 um    10.56 um     1.84 um  
   3.25 GeV   2.898E+01  1.419E-02  346.00 um    11.74 um     1.96 um  
   3.50 GeV   2.765E+01  1.328E-02  384.04 um    12.92 um     2.09 um  
   3.75 GeV   2.652E+01  1.249E-02  423.81 um    14.09 um     2.23 um  
   4.00 GeV   2.549E+01  1.179E-02  465.23 um    15.27 um     2.37 um  
   4.50 GeV   2.367E+01  1.062E-02  552.93 um    19.68 um     2.67 um  
   5.00 GeV   2.213E+01  9.665E-03  647.04 um    23.76 um     2.99 um  
   5.50 GeV   2.081E+01  8.876E-03  747.41 um    27.69 um     3.33 um  
   6.00 GeV   1.965E+01  8.211E-03  853.93 um    31.53 um     3.69 um  
   6.50 GeV   1.864E+01  7.643E-03  966.45 um    35.33 um     4.08 um  
   7.00 GeV   1.775E+01  7.151E-03    1.08 mm    39.10 um     4.48 um  
   8.00 GeV   1.624E+01  6.343E-03    1.34 mm    53.10 um     5.33 um  
   9.00 GeV   1.501E+01  5.706E-03    1.61 mm    65.93 um     6.26 um  
  10.00 GeV   1.399E+01  5.190E-03    1.91 mm    78.22 um     7.25 um  
  11.00 GeV   1.312E+01  4.762E-03    2.23 mm    90.25 um     8.30 um  
  12.00 GeV   1.239E+01  4.403E-03    2.57 mm   102.14 um     9.40 um  
  13.00 GeV   1.175E+01  4.096E-03    2.93 mm   113.96 um    10.56 um  
  14.00 GeV   1.120E+01  3.831E-03    3.30 mm   125.75 um    11.77 um  
  15.00 GeV   1.071E+01  3.599E-03    3.69 mm   137.53 um    13.03 um  
  16.00 GeV   1.027E+01  3.395E-03    4.10 mm   149.32 um    14.33 um  
  17.00 GeV   9.872E+00  3.213E-03    4.53 mm   161.13 um    15.68 um  
  18.00 GeV   9.512E+00  3.051E-03    4.98 mm   172.98 um    17.07 um  
  20.00 GeV   8.891E+00  2.773E-03    5.91 mm   217.97 um    19.98 um  
  22.50 GeV   8.260E+00  2.492E-03    7.17 mm   281.34 um    23.84 um  
  25.00 GeV   7.748E+00  2.264E-03    8.52 mm   339.79 um    27.91 um  
  27.50 GeV   7.325E+00  2.076E-03    9.95 mm   395.46 um    32.18 um  
  30.00 GeV   6.969E+00  1.918E-03   11.45 mm   449.34 um    36.62 um  
  32.50 GeV   6.666E+00  1.783E-03   13.04 mm   501.92 um    41.23 um  
  35.00 GeV   6.405E+00  1.667E-03   14.68 mm   553.48 um    45.98 um  
  37.50 GeV   6.178E+00  1.565E-03   16.40 mm   604.20 um    50.85 um  
  40.00 GeV   5.979E+00  1.476E-03   18.17 mm   654.18 um    55.84 um  
  45.00 GeV   5.647E+00  1.325E-03   21.88 mm   838.53 um    66.13 um  
  50.00 GeV   5.383E+00  1.203E-03   25.78 mm     1.00 mm    76.76 um  
  55.00 GeV   5.167E+00  1.103E-03   29.87 mm     1.16 mm    87.64 um  
  60.00 GeV   4.990E+00  1.018E-03   34.11 mm     1.31 mm    98.74 um  
  65.00 GeV   4.840E+00  9.464E-04   38.49 mm     1.44 mm   110.00 um  
  70.00 GeV   4.714E+00  8.843E-04   43.00 mm     1.58 mm   121.37 um  
  80.00 GeV   4.514E+00  7.823E-04   52.34 mm     2.06 mm   144.36 um  
  90.00 GeV   4.363E+00  7.021E-04   62.05 mm     2.48 mm   167.48 um  
 100.00 GeV   4.247E+00  6.373E-04   72.06 mm     2.85 mm   190.58 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  4.4579E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
