 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\222Rn_Si.txt

 Ion = Radon [86] , Mass = 222 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   1.60 GeV   2.297E+04  3.272E+01   81.77 um     2.16 um     1.12 um  
   1.70 GeV   2.277E+04  3.106E+01   86.13 um     2.25 um     1.14 um  
   1.80 GeV   2.257E+04  2.958E+01   90.54 um     2.33 um     1.15 um  
   2.00 GeV   2.216E+04  2.701E+01   99.47 um     2.66 um     1.18 um  
   2.25 GeV   2.166E+04  2.441E+01  110.87 um     3.11 um     1.22 um  
   2.50 GeV   2.119E+04  2.228E+01  122.53 um     3.52 um     1.26 um  
   2.75 GeV   2.074E+04  2.052E+01  134.44 um     3.91 um     1.29 um  
   3.00 GeV   2.032E+04  1.903E+01  146.61 um     4.27 um     1.33 um  
   3.25 GeV   1.992E+04  1.775E+01  159.03 um     4.62 um     1.36 um  
   3.50 GeV   1.954E+04  1.664E+01  171.69 um     4.96 um     1.40 um  
   3.75 GeV   1.918E+04  1.567E+01  184.59 um     5.28 um     1.44 um  
   4.00 GeV   1.884E+04  1.481E+01  197.73 um     5.60 um     1.48 um  
   4.50 GeV   1.819E+04  1.336E+01  224.72 um     6.78 um     1.55 um  
   5.00 GeV   1.759E+04  1.218E+01  252.65 um     7.85 um     1.63 um  
   5.50 GeV   1.702E+04  1.121E+01  281.54 um     8.85 um     1.71 um  
   6.00 GeV   1.647E+04  1.038E+01  311.38 um     9.81 um     1.79 um  
