 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 15, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\144Nd_208Pb.txt.txt

 Ion = Neodymium [60] , Mass = 141.907 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2971E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  40.00 MeV   8.617E+00  5.364E-01    5.44 um     1.05 um     1.13 um  
  45.00 MeV   9.465E+00  4.933E-01    5.88 um     1.08 um     1.18 um  
  50.00 MeV   1.028E+01  4.572E-01    6.28 um     1.10 um     1.22 um  
  55.00 MeV   1.106E+01  4.266E-01    6.66 um     1.12 um     1.26 um  
  60.00 MeV   1.180E+01  4.002E-01    7.02 um     1.14 um     1.29 um  
  65.00 MeV   1.251E+01  3.772E-01    7.35 um     1.16 um     1.32 um  
  70.00 MeV   1.318E+01  3.570E-01    7.68 um     1.17 um     1.35 um  
  80.00 MeV   1.443E+01  3.230E-01    8.28 um     1.19 um     1.40 um  
  90.00 MeV   1.556E+01  2.954E-01    8.84 um     1.21 um     1.43 um  
 100.00 MeV   1.660E+01  2.726E-01    9.37 um     1.23 um     1.46 um  
 110.00 MeV   1.755E+01  2.534E-01    9.87 um     1.24 um     1.49 um  
 120.00 MeV   1.843E+01  2.369E-01   10.34 um     1.25 um     1.52 um  
 130.00 MeV   1.924E+01  2.226E-01   10.80 um     1.26 um     1.54 um  
 140.00 MeV   1.999E+01  2.101E-01   11.24 um     1.27 um     1.56 um  
 150.00 MeV   2.070E+01  1.990E-01   11.66 um     1.28 um     1.58 um  
 160.00 MeV   2.135E+01  1.891E-01   12.07 um     1.29 um     1.59 um  
 170.00 MeV   2.197E+01  1.803E-01   12.47 um     1.30 um     1.61 um  
 180.00 MeV   2.254E+01  1.723E-01   12.86 um     1.30 um     1.62 um  
