 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 16, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\22Ne_Ta.txt

 Ion = Neon [10] , Mass = 22 amu

 Target Density =  1.6601E+01 g/cm3 = 5.5248E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ta     73    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 100.00 MeV   2.684E+00  1.937E-03   19.76 um     8651 A      9839 A   
 110.00 MeV   2.576E+00  1.786E-03   22.05 um     9352 A      1.04 um  
 120.00 MeV   2.475E+00  1.658E-03   24.43 um     1.01 um     1.09 um  
 130.00 MeV   2.381E+00  1.548E-03   26.90 um     1.08 um     1.15 um  
 140.00 MeV   2.292E+00  1.452E-03   29.48 um     1.15 um     1.21 um  
 150.00 MeV   2.209E+00  1.369E-03   32.15 um     1.22 um     1.27 um  
 160.00 MeV   2.131E+00  1.295E-03   34.92 um     1.30 um     1.33 um  
 170.00 MeV   2.058E+00  1.229E-03   37.79 um     1.37 um     1.40 um  
 180.00 MeV   1.990E+00  1.169E-03   40.76 um     1.45 um     1.46 um  
 200.00 MeV   1.865E+00  1.067E-03   47.00 um     1.72 um     1.60 um  
 225.00 MeV   1.730E+00  9.637E-04   55.37 um     2.12 um     1.79 um  
 250.00 MeV   1.614E+00  8.793E-04   64.36 um     2.50 um     1.99 um  
 275.00 MeV   1.514E+00  8.092E-04   73.98 um     2.87 um     2.20 um  
 300.00 MeV   1.427E+00  7.500E-04   84.21 um     3.25 um     2.43 um  
 325.00 MeV   1.351E+00  6.993E-04   95.04 um     3.62 um     2.67 um  
 350.00 MeV   1.285E+00  6.554E-04  106.45 um     4.00 um     2.92 um  
 375.00 MeV   1.226E+00  6.169E-04  118.43 um     4.38 um     3.19 um  
 400.00 MeV   1.174E+00  5.830E-04  130.96 um     4.76 um     3.46 um  
 450.00 MeV   1.087E+00  5.256E-04  157.59 um     6.14 um     4.05 um  
 500.00 MeV   1.017E+00  4.790E-04  186.20 um     7.42 um     4.67 um  
 550.00 MeV   9.600E-01  4.404E-04  216.64 um     8.64 um     5.33 um  
 600.00 MeV   9.131E-01  4.078E-04  248.78 um     9.84 um     6.02 um  
 650.00 MeV   8.739E-01  3.799E-04  282.45 um    11.00 um     6.74 um  
 700.00 MeV   8.310E-01  3.558E-04  317.75 um    12.16 um     7.48 um  
 800.00 MeV   7.547E-01  3.160E-04  393.75 um    16.36 um     9.07 um  
 900.00 MeV   6.930E-01  2.846E-04  476.97 um    20.30 um    10.79 um  
   1.00 GeV   6.421E-01  2.591E-04  567.20 um    24.13 um    12.63 um  
   1.10 GeV   5.993E-01  2.380E-04  664.22 um    27.91 um    14.59 um  
   1.20 GeV   5.627E-01  2.203E-04  767.86 um    31.70 um    16.67 um  
   1.30 GeV   5.311E-01  2.051E-04  877.95 um    35.50 um    18.86 um  
   1.40 GeV   5.035E-01  1.919E-04  994.33 um    39.32 um    21.16 um  
   1.50 GeV   4.792E-01  1.804E-04    1.12 mm    43.17 um    23.57 um  
   1.60 GeV   4.576E-01  1.703E-04    1.25 mm    47.05 um    26.09 um  
   1.70 GeV   4.383E-01  1.613E-04    1.38 mm    50.97 um    28.70 um  
   1.80 GeV   4.209E-01  1.532E-04    1.52 mm    54.93 um    31.41 um  
   2.00 GeV   3.908E-01  1.394E-04    1.82 mm    69.58 um    37.13 um  
   2.25 GeV   3.600E-01  1.254E-04    2.22 mm    90.31 um    44.77 um  
   2.50 GeV   3.349E-01  1.140E-04    2.65 mm   109.70 um    52.95 um  
   2.75 GeV   3.140E-01  1.046E-04    3.12 mm   128.42 um    61.62 um  
   3.00 GeV   2.963E-01  9.674E-05    3.61 mm   146.76 um    70.76 um  
   3.25 GeV   2.811E-01  8.999E-05    4.13 mm   164.90 um    80.33 um  
   3.50 GeV   2.679E-01  8.416E-05    4.68 mm   182.91 um    90.31 um  
   3.75 GeV   2.564E-01  7.907E-05    5.25 mm   200.84 um   100.68 um  
   4.00 GeV   2.462E-01  7.458E-05    5.85 mm   218.73 um   111.41 um  
   4.50 GeV   2.291E-01  6.703E-05    7.12 mm   284.16 um   133.89 um  
   5.00 GeV   2.152E-01  6.092E-05    8.47 mm   344.19 um   157.59 um  
   5.50 GeV   2.038E-01  5.587E-05    9.91 mm   401.18 um   182.38 um  
   6.00 GeV   1.941E-01  5.163E-05   11.43 mm   456.20 um   208.13 um  
   6.50 GeV   1.860E-01  4.800E-05   13.01 mm   509.80 um   234.75 um  
   7.00 GeV   1.790E-01  4.487E-05   14.66 mm   562.27 um   262.13 um  
   8.00 GeV   1.675E-01  3.973E-05   18.14 mm   749.86 um   318.86 um  
   9.00 GeV   1.586E-01  3.569E-05   21.83 mm   916.69 um   377.76 um  
  10.00 GeV   1.516E-01  3.242E-05   25.71 mm     1.07 mm   438.32 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.6600E+02                 eV / Angstrom 
  1.6600E+03                keV / micron   
  1.6600E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.0047E+02                 eV / (1E15 atoms/cm2)
  2.1100E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
