 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 18, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\127In_196Pt.txt

 Ion = Indium [49] , Mass = 127 amu

 Target Density =  2.1450E+01 g/cm3 = 6.5904E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pt     78    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 700.00 MeV   2.678E+01  3.590E-02   17.18 um     8204 A      1.03 um  
 800.00 MeV   2.662E+01  3.205E-02   18.92 um     8612 A      1.05 um  
 900.00 MeV   2.639E+01  2.900E-02   20.68 um     9004 A      1.06 um  
   1.00 GeV   2.610E+01  2.650E-02   22.45 um     9386 A      1.08 um  
   1.10 GeV   2.579E+01  2.442E-02   24.24 um     9760 A      1.10 um  
   1.20 GeV   2.545E+01  2.267E-02   26.06 um     1.01 um     1.11 um  
   1.30 GeV   2.510E+01  2.116E-02   27.90 um     1.05 um     1.13 um  
   1.40 GeV   2.474E+01  1.985E-02   29.77 um     1.09 um     1.14 um  
   1.50 GeV   2.437E+01  1.871E-02   31.66 um     1.12 um     1.16 um  
   1.60 GeV   2.399E+01  1.769E-02   33.59 um     1.16 um     1.17 um  
   1.70 GeV   2.361E+01  1.679E-02   35.55 um     1.19 um     1.19 um  
   1.80 GeV   2.323E+01  1.598E-02   37.53 um     1.23 um     1.20 um  
   2.00 GeV   2.246E+01  1.458E-02   41.61 um     1.36 um     1.23 um  
   2.25 GeV   2.150E+01  1.316E-02   46.91 um     1.56 um     1.27 um  
   2.50 GeV   2.056E+01  1.201E-02   52.45 um     1.75 um     1.31 um  
   2.75 GeV   1.966E+01  1.105E-02   58.25 um     1.94 um     1.35 um  
   3.00 GeV   1.882E+01  1.024E-02   64.30 um     2.13 um     1.40 um  
   3.25 GeV   1.804E+01  9.546E-03   70.62 um     2.32 um     1.44 um  
   3.50 GeV   1.733E+01  8.945E-03   77.21 um     2.50 um     1.49 um  
   3.75 GeV   1.670E+01  8.419E-03   84.06 um     2.69 um     1.54 um  
   4.00 GeV   1.615E+01  7.955E-03   91.15 um     2.88 um     1.59 um  
   4.50 GeV   1.517E+01  7.171E-03  106.04 um     3.58 um     1.70 um  
   5.00 GeV   1.431E+01  6.534E-03  121.86 um     4.23 um     1.82 um  
   5.50 GeV   1.356E+01  6.007E-03  138.59 um     4.86 um     1.95 um  
   6.00 GeV   1.289E+01  5.562E-03  156.21 um     5.47 um     2.08 um  
   6.50 GeV   1.230E+01  5.181E-03  174.71 um     6.08 um     2.22 um  
   7.00 GeV   1.177E+01  4.851E-03  194.08 um     6.68 um     2.37 um  
   8.00 GeV   1.086E+01  4.309E-03  235.30 um     8.89 um     2.69 um  
   9.00 GeV   1.011E+01  3.880E-03  279.78 um    10.91 um     3.04 um  
  10.00 GeV   9.477E+00  3.532E-03  327.40 um    12.85 um     3.41 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.1449E+02                 eV / Angstrom 
  2.1449E+03                keV / micron   
  2.1449E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.2546E+02                 eV / (1E15 atoms/cm2)
  1.4399E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
