 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 18, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\92Mo_Si.txt

 Ion = Molybdenum [42] , Mass = 92 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  45.00 MeV   3.112E+01  3.505E-01    9.67 um     4656 A      5867 A   
  50.00 MeV   3.234E+01  3.222E-01   10.34 um     4791 A      5992 A   
  55.00 MeV   3.349E+01  2.985E-01   10.99 um     4912 A      6104 A   
  60.00 MeV   3.459E+01  2.783E-01   11.61 um     5021 A      6206 A   
  65.00 MeV   3.565E+01  2.609E-01   12.22 um     5121 A      6299 A   
  70.00 MeV   3.666E+01  2.457E-01   12.81 um     5214 A      6386 A   
  80.00 MeV   3.855E+01  2.203E-01   13.95 um     5497 A      6540 A   
  90.00 MeV   4.028E+01  2.001E-01   15.03 um     5741 A      6674 A   
 100.00 MeV   4.185E+01  1.835E-01   16.08 um     5957 A      6794 A   
 110.00 MeV   4.328E+01  1.696E-01   17.08 um     6150 A      6902 A   
 120.00 MeV   4.457E+01  1.578E-01   18.06 um     6325 A      7000 A   
 130.00 MeV   4.574E+01  1.476E-01   19.01 um     6487 A      7090 A   
 140.00 MeV   4.679E+01  1.388E-01   19.94 um     6636 A      7174 A   
 150.00 MeV   4.774E+01  1.310E-01   20.85 um     6775 A      7251 A   
 160.00 MeV   4.858E+01  1.241E-01   21.74 um     6907 A      7324 A   
 170.00 MeV   4.934E+01  1.180E-01   22.61 um     7032 A      7393 A   
 180.00 MeV   5.002E+01  1.124E-01   23.48 um     7150 A      7458 A   
 200.00 MeV   5.111E+01  1.029E-01   25.18 um     7566 A      7579 A   
 225.00 MeV   5.154E+01  9.314E-02   27.27 um     8149 A      7718 A   
 250.00 MeV   5.198E+01  8.518E-02   29.35 um     8684 A      7846 A   
 275.00 MeV   5.218E+01  7.855E-02   31.41 um     9180 A      7966 A   
 300.00 MeV   5.219E+01  7.294E-02   33.47 um     9649 A      8080 A   
 325.00 MeV   5.206E+01  6.812E-02   35.54 um     1.01 um     8189 A   
 350.00 MeV   5.181E+01  6.393E-02   37.61 um     1.05 um     8294 A   
 375.00 MeV   5.147E+01  6.026E-02   39.69 um     1.09 um     8396 A   
 400.00 MeV   5.107E+01  5.701E-02   41.79 um     1.14 um     8495 A   
 450.00 MeV   5.011E+01  5.152E-02   46.04 um     1.29 um     8689 A   
 500.00 MeV   4.903E+01  4.704E-02   50.38 um     1.43 um     8878 A   
 550.00 MeV   4.790E+01  4.332E-02   54.82 um     1.56 um     9065 A   
 600.00 MeV   4.675E+01  4.018E-02   59.37 um     1.69 um     9251 A   
 650.00 MeV   4.560E+01  3.748E-02   64.03 um     1.82 um     9438 A   
 700.00 MeV   4.448E+01  3.514E-02   68.81 um     1.94 um     9625 A   
 800.00 MeV   4.235E+01  3.128E-02   78.73 um     2.40 um     1.00 um  
 900.00 MeV   4.038E+01  2.823E-02   89.15 um     2.82 um     1.04 um  
   1.00 GeV   3.858E+01  2.574E-02  100.06 um     3.21 um     1.08 um  
   1.10 GeV   3.693E+01  2.368E-02  111.47 um     3.60 um     1.12 um  
   1.20 GeV   3.544E+01  2.194E-02  123.37 um     3.98 um     1.17 um  
   1.30 GeV   3.407E+01  2.045E-02  135.76 um     4.35 um     1.21 um  
   1.40 GeV   3.282E+01  1.915E-02  148.64 um     4.72 um     1.26 um  
