 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2008.04

SRIM
              Calc. date   ---> July 19, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\Hg184_natSi

 Ion = Mercury [80] , Mass = 184 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
 200.00 MeV   7.239E+01  5.947E-01   19.56 um     6559 A      7350 A   
 225.00 MeV   7.584E+01  5.409E-01   21.00 um     6908 A      7518 A   
 250.00 MeV   7.888E+01  4.967E-01   22.38 um     7213 A      7667 A   
 275.00 MeV   8.155E+01  4.596E-01   23.71 um     7485 A      7800 A   
 300.00 MeV   8.391E+01  4.281E-01   25.01 um     7731 A      7920 A   
 325.00 MeV   8.601E+01  4.009E-01   26.27 um     7957 A      8030 A   
 350.00 MeV   8.787E+01  3.773E-01   27.50 um     8166 A      8131 A   
 375.00 MeV   8.955E+01  3.564E-01   28.71 um     8361 A      8226 A   
 400.00 MeV   9.091E+01  3.379E-01   29.90 um     8545 A      8314 A   
 450.00 MeV   9.223E+01  3.065E-01   32.24 um     9194 A      8478 A   
 500.00 MeV   9.361E+01  2.808E-01   34.55 um     9783 A      8627 A   
 550.00 MeV   9.460E+01  2.593E-01   36.83 um     1.03 um     8764 A   
 600.00 MeV   9.527E+01  2.411E-01   39.09 um     1.08 um     8893 A   
 650.00 MeV   9.569E+01  2.254E-01   41.34 um     1.13 um     9015 A   
 700.00 MeV   9.591E+01  2.118E-01   43.58 um     1.18 um     9131 A   
 800.00 MeV   9.590E+01  1.892E-01   48.07 um     1.34 um     9349 A   
