 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 17, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\16O_Si.txt

 Ion = Oxygen [8] , Mass = 16 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 325.00 MeV   3.038E+02  1.409E-01  629.81 um    24.65 um     6.58 um  
 350.00 MeV   2.870E+02  1.318E-01  714.45 um    27.45 um     7.40 um  
 375.00 MeV   2.719E+02  1.239E-01  803.92 um    30.28 um     8.25 um  
 400.00 MeV   2.579E+02  1.169E-01  898.30 um    33.15 um     9.15 um  
 450.00 MeV   2.328E+02  1.051E-01    1.10 mm    44.06 um    11.08 um  
 500.00 MeV   2.121E+02  9.560E-02    1.33 mm    54.46 um    13.21 um  
 550.00 MeV   1.968E+02  8.772E-02    1.57 mm    64.65 um    15.50 um  
 600.00 MeV   1.838E+02  8.108E-02    1.83 mm    74.71 um    17.97 um  
 650.00 MeV   1.725E+02  7.542E-02    2.12 mm    84.75 um    20.59 um  
 700.00 MeV   1.628E+02  7.053E-02    2.41 mm    94.82 um    23.37 um  
 800.00 MeV   1.466E+02  6.249E-02    3.06 mm   132.09 um    29.39 um  
 900.00 MeV   1.338E+02  5.615E-02    3.77 mm   166.56 um    35.98 um  
   1.00 GeV   1.233E+02  5.103E-02    4.55 mm   199.98 um    43.13 um  
   1.10 GeV   1.146E+02  4.679E-02    5.39 mm   233.03 um    50.81 um  
   1.20 GeV   1.073E+02  4.323E-02    6.30 mm   266.03 um    59.00 um  
   1.30 GeV   1.009E+02  4.019E-02    7.26 mm   299.14 um    67.69 um  
   1.40 GeV   9.548E+01  3.757E-02    8.28 mm   332.44 um    76.85 um  
   1.50 GeV   9.069E+01  3.528E-02    9.35 mm   365.98 um    86.46 um  
   1.60 GeV   8.647E+01  3.326E-02   10.48 mm   399.79 um    96.53 um  
   1.70 GeV   8.271E+01  3.147E-02   11.66 mm   433.86 um   107.02 um  
   1.80 GeV   7.935E+01  2.987E-02   12.89 mm   468.20 um   117.92 um  
   2.00 GeV   7.357E+01  2.713E-02   15.51 mm   597.92 um   140.93 um  
   2.25 GeV   6.772E+01  2.435E-02   19.05 mm   781.29 um   171.79 um  
   2.50 GeV   6.299E+01  2.211E-02   22.88 mm   951.82 um   204.83 um  
   2.75 GeV   5.908E+01  2.027E-02   26.98 mm     1.12 mm   239.86 um  
   3.00 GeV   5.579E+01  1.871E-02   31.33 mm     1.28 mm   276.75 um  
   3.25 GeV   5.300E+01  1.739E-02   35.93 mm     1.43 mm   315.36 um  
   3.50 GeV   5.059E+01  1.624E-02   40.76 mm     1.59 mm   355.57 um  
   3.75 GeV   4.849E+01  1.525E-02   45.80 mm     1.74 mm   397.24 um  
   4.00 GeV   4.665E+01  1.437E-02   51.06 mm     1.90 mm   440.29 um  
   4.50 GeV   4.357E+01  1.289E-02   62.15 mm     2.47 mm   530.15 um  
   5.00 GeV   4.109E+01  1.170E-02   73.97 mm     2.98 mm   624.39 um  
   5.50 GeV   3.907E+01  1.072E-02   86.44 mm     3.47 mm   722.41 um  
   6.00 GeV   3.739E+01  9.892E-03   99.53 mm     3.93 mm   823.68 um  
   6.50 GeV   3.597E+01  9.189E-03  113.16 mm     4.38 mm   927.72 um  
   7.00 GeV   3.475E+01  8.581E-03  127.30 mm     4.82 mm     1.03 mm  
   8.00 GeV   3.280E+01  7.586E-03  156.92 mm     6.39 mm     1.25 mm  
   9.00 GeV   3.130E+01  6.804E-03  188.12 mm     7.78 mm     1.48 mm  
  10.00 GeV   3.013E+01  6.173E-03  220.68 mm     9.04 mm     1.71 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  4.3083E-03                keV / (ug/cm2) 
  4.3083E-03                MeV / (mg/cm2) 
  4.3083E+00                keV / (mg/cm2) 
  2.0093E-01                 eV / (1E15 atoms/cm2)
  1.8296E-03                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
