 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> March 05, 2021 
 ==================================================================

 Disk File Name = SRIM Outputs\224Rn_120Sn.txt

 Ion = Radon [86] , Mass = 224 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6541E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 200.00 MeV   3.849E+01  5.256E-01   12.74 um     9054 A      1.16 um  
 225.00 MeV   4.070E+01  4.792E-01   13.59 um     9222 A      1.18 um  
 250.00 MeV   4.264E+01  4.410E-01   14.41 um     9367 A      1.21 um  
 275.00 MeV   4.434E+01  4.089E-01   15.18 um     9496 A      1.22 um  
 300.00 MeV   4.584E+01  3.815E-01   15.93 um     9612 A      1.24 um  
 325.00 MeV   4.717E+01  3.578E-01   16.66 um     9718 A      1.26 um  
 350.00 MeV   4.834E+01  3.371E-01   17.38 um     9815 A      1.27 um  
 375.00 MeV   4.938E+01  3.189E-01   18.07 um     9906 A      1.29 um  
 400.00 MeV   5.030E+01  3.026E-01   18.75 um     9992 A      1.30 um  
 450.00 MeV   5.187E+01  2.750E-01   20.09 um     1.02 um     1.32 um  
 500.00 MeV   5.362E+01  2.524E-01   21.38 um     1.05 um     1.34 um  
 550.00 MeV   5.473E+01  2.334E-01   22.64 um     1.07 um     1.36 um  
 600.00 MeV   5.569E+01  2.173E-01   23.87 um     1.08 um     1.38 um  
 650.00 MeV   5.647E+01  2.034E-01   25.09 um     1.10 um     1.39 um  
 700.00 MeV   5.710E+01  1.913E-01   26.29 um     1.12 um     1.41 um  
 800.00 MeV   5.801E+01  1.712E-01   28.67 um     1.18 um     1.43 um  
 900.00 MeV   5.858E+01  1.552E-01   31.02 um     1.23 um     1.46 um  
   1.00 GeV   5.891E+01  1.421E-01   33.35 um     1.28 um     1.48 um  
   1.10 GeV   5.908E+01  1.312E-01   35.67 um     1.32 um     1.50 um  
   1.20 GeV   5.914E+01  1.219E-01   37.98 um     1.37 um     1.52 um  
   1.30 GeV   5.911E+01  1.140E-01   40.30 um     1.41 um     1.54 um  
   1.40 GeV   5.904E+01  1.070E-01   42.62 um     1.45 um     1.56 um  
   1.50 GeV   5.892E+01  1.009E-01   44.94 um     1.49 um     1.57 um  
   1.60 GeV   5.878E+01  9.556E-02   47.27 um     1.53 um     1.59 um  
   1.70 GeV   5.863E+01  9.076E-02   49.60 um     1.57 um     1.61 um  
   1.80 GeV   5.846E+01  8.644E-02   51.95 um     1.61 um     1.62 um  
   2.00 GeV   5.810E+01  7.901E-02   56.65 um     1.75 um     1.66 um  
   2.25 GeV   5.763E+01  7.143E-02   62.57 um     1.94 um     1.69 um  
   2.50 GeV   5.715E+01  6.525E-02   68.55 um     2.13 um     1.73 um  
   2.75 GeV   5.665E+01  6.011E-02   74.57 um     2.30 um     1.77 um  
   3.00 GeV   5.614E+01  5.576E-02   80.65 um     2.46 um     1.80 um  
   3.25 GeV   5.559E+01  5.204E-02   86.79 um     2.61 um     1.84 um  
   3.50 GeV   5.503E+01  4.880E-02   92.99 um     2.76 um     1.87 um  
   3.75 GeV   5.443E+01  4.597E-02   99.26 um     2.90 um     1.91 um  
   4.00 GeV   5.381E+01  4.347E-02  105.60 um     3.04 um     1.94 um  
   4.50 GeV   5.251E+01  3.923E-02  118.50 um     3.56 um     2.01 um  
   5.00 GeV   5.113E+01  3.579E-02  131.75 um     4.03 um     2.08 um  
   5.50 GeV   4.971E+01  3.293E-02  145.36 um     4.47 um     2.15 um  
   6.00 GeV   4.827E+01  3.052E-02  159.37 um     4.90 um     2.22 um  
   6.50 GeV   4.686E+01  2.845E-02  173.80 um     5.31 um     2.29 um  
   7.00 GeV   4.555E+01  2.666E-02  188.65 um     5.72 um     2.36 um  
   8.00 GeV   4.321E+01  2.371E-02  219.60 um     7.21 um     2.51 um  
   9.00 GeV   4.112E+01  2.137E-02  252.17 um     8.57 um     2.67 um  
  10.00 GeV   3.925E+01  1.948E-02  286.34 um     9.85 um     2.83 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.2814E+01                 eV / Angstrom 
  7.2814E+02                keV / micron   
  7.2814E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9926E+02                 eV / (1E15 atoms/cm2)
  4.8356E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
