 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 06, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\112Cd_112Cd.txt

 Ion = Cadmium [48] , Mass = 112 amu

 Target Density =  8.6420E+00 g/cm3 = 4.6466E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cd     48    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 350.00 MeV   3.526E+01  6.700E-02   18.20 um     8729 A      1.11 um  
 375.00 MeV   3.551E+01  6.323E-02   19.01 um     8828 A      1.11 um  
 400.00 MeV   3.569E+01  5.989E-02   19.82 um     8924 A      1.12 um  
 450.00 MeV   3.587E+01  5.422E-02   21.43 um     9250 A      1.14 um  
 500.00 MeV   3.587E+01  4.960E-02   23.04 um     9562 A      1.15 um  
 550.00 MeV   3.573E+01  4.574E-02   24.66 um     9863 A      1.17 um  
 600.00 MeV   3.550E+01  4.248E-02   26.28 um     1.02 um     1.18 um  
 650.00 MeV   3.520E+01  3.967E-02   27.91 um     1.04 um     1.19 um  
 700.00 MeV   3.485E+01  3.724E-02   29.56 um     1.07 um     1.21 um  
 800.00 MeV   3.406E+01  3.322E-02   32.91 um     1.18 um     1.23 um  
 900.00 MeV   3.322E+01  3.002E-02   36.35 um     1.28 um     1.25 um  
   1.00 GeV   3.236E+01  2.741E-02   39.87 um     1.38 um     1.28 um  
   1.10 GeV   3.151E+01  2.525E-02   43.49 um     1.47 um     1.30 um  
   1.20 GeV   3.068E+01  2.342E-02   47.21 um     1.57 um     1.32 um  
   1.30 GeV   2.989E+01  2.185E-02   51.03 um     1.66 um     1.35 um  
   1.40 GeV   2.913E+01  2.049E-02   54.95 um     1.76 um     1.37 um  
   1.50 GeV   2.841E+01  1.929E-02   58.97 um     1.85 um     1.39 um  
   1.60 GeV   2.772E+01  1.824E-02   63.09 um     1.94 um     1.42 um  
   1.70 GeV   2.707E+01  1.730E-02   67.31 um     2.04 um     1.44 um  
   1.80 GeV   2.645E+01  1.646E-02   71.63 um     2.13 um     1.47 um  
   2.00 GeV   2.531E+01  1.501E-02   80.57 um     2.49 um     1.52 um  
   2.25 GeV   2.404E+01  1.354E-02   92.29 um     3.00 um     1.59 um  
   2.50 GeV   2.292E+01  1.234E-02  104.61 um     3.47 um     1.67 um  
   2.75 GeV   2.192E+01  1.135E-02  117.51 um     3.93 um     1.74 um  
   3.00 GeV   2.104E+01  1.052E-02  130.98 um     4.38 um     1.83 um  
   3.25 GeV   2.026E+01  9.799E-03  144.98 um     4.81 um     1.91 um  
   3.50 GeV   1.949E+01  9.178E-03  159.54 um     5.24 um     2.00 um  
   3.75 GeV   1.874E+01  8.636E-03  174.66 um     5.67 um     2.09 um  
   4.00 GeV   1.806E+01  8.156E-03  190.38 um     6.10 um     2.19 um  
   4.50 GeV   1.685E+01  7.348E-03  223.55 um     7.71 um     2.40 um  
   5.00 GeV   1.581E+01  6.692E-03  259.00 um     9.21 um     2.62 um  
   5.50 GeV   1.491E+01  6.149E-03  296.68 um    10.66 um     2.85 um  
   6.00 GeV   1.412E+01  5.691E-03  336.54 um    12.07 um     3.10 um  
   6.50 GeV   1.343E+01  5.299E-03  378.54 um    13.47 um     3.37 um  
   7.00 GeV   1.282E+01  4.960E-03  422.63 um    14.86 um     3.65 um  
   8.00 GeV   1.177E+01  4.403E-03  516.84 um    19.99 um     4.24 um  
   9.00 GeV   1.091E+01  3.963E-03  618.93 um    24.69 um     4.89 um  
