 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 18, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\92Mo_92Mo.txt

 Ion = Molybdenum [42] , Mass = 92 amu

 Target Density =  1.0206E+01 g/cm3 = 6.6805E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Mo     42    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  40.00 MeV   1.968E+01  2.919E-01    3.37 um     3462 A      4209 A   
  45.00 MeV   2.072E+01  2.665E-01    3.61 um     3516 A      4307 A   
  50.00 MeV   2.165E+01  2.456E-01    3.84 um     3563 A      4393 A   
  55.00 MeV   2.249E+01  2.279E-01    4.05 um     3604 A      4469 A   
  60.00 MeV   2.325E+01  2.128E-01    4.26 um     3641 A      4538 A   
  65.00 MeV   2.395E+01  1.998E-01    4.47 um     3675 A      4601 A   
  70.00 MeV   2.459E+01  1.884E-01    4.67 um     3706 A      4658 A   
  80.00 MeV   2.572E+01  1.694E-01    5.05 um     3780 A      4761 A   
  90.00 MeV   2.669E+01  1.541E-01    5.42 um     3846 A      4850 A   
 100.00 MeV   2.751E+01  1.415E-01    5.78 um     3905 A      4930 A   
 110.00 MeV   2.822E+01  1.310E-01    6.13 um     3959 A      5003 A   
 120.00 MeV   2.883E+01  1.220E-01    6.47 um     4009 A      5069 A   
 130.00 MeV   2.935E+01  1.143E-01    6.80 um     4056 A      5131 A   
 140.00 MeV   2.979E+01  1.076E-01    7.13 um     4100 A      5188 A   
 150.00 MeV   3.017E+01  1.017E-01    7.46 um     4142 A      5242 A   
 160.00 MeV   3.049E+01  9.639E-02    7.78 um     4182 A      5293 A   
 170.00 MeV   3.077E+01  9.169E-02    8.10 um     4221 A      5341 A   
 180.00 MeV   3.100E+01  8.745E-02    8.41 um     4258 A      5387 A   
 200.00 MeV   3.170E+01  8.013E-02    9.03 um     4373 A      5474 A   
 225.00 MeV   3.222E+01  7.264E-02    9.80 um     4531 A      5573 A   
 250.00 MeV   3.263E+01  6.652E-02   10.55 um     4679 A      5664 A   
 275.00 MeV   3.289E+01  6.140E-02   11.29 um     4819 A      5750 A   
 300.00 MeV   3.304E+01  5.707E-02   12.04 um     4953 A      5831 A   
 325.00 MeV   3.310E+01  5.334E-02   12.77 um     5081 A      5908 A   
 350.00 MeV   3.309E+01  5.011E-02   13.51 um     5206 A      5982 A   
 375.00 MeV   3.303E+01  4.726E-02   14.25 um     5328 A      6053 A   
 400.00 MeV   3.292E+01  4.474E-02   14.99 um     5447 A      6123 A   
 450.00 MeV   3.259E+01  4.048E-02   16.49 um     5872 A      6257 A   
 500.00 MeV   3.218E+01  3.700E-02   18.00 um     6277 A      6387 A   
 550.00 MeV   3.171E+01  3.410E-02   19.53 um     6667 A      6513 A   
 600.00 MeV   3.121E+01  3.165E-02   21.08 um     7046 A      6637 A   
 650.00 MeV   3.069E+01  2.955E-02   22.66 um     7417 A      6761 A   
 700.00 MeV   3.017E+01  2.772E-02   24.27 um     7782 A      6883 A   
 800.00 MeV   2.913E+01  2.470E-02   27.57 um     9117 A      7128 A   
 900.00 MeV   2.814E+01  2.231E-02   30.99 um     1.04 um     7375 A   
   1.00 GeV   2.720E+01  2.036E-02   34.53 um     1.15 um     7625 A   
   1.10 GeV   2.632E+01  1.874E-02   38.19 um     1.27 um     7881 A   
   1.20 GeV   2.549E+01  1.738E-02   41.97 um     1.38 um     8142 A   
   1.30 GeV   2.472E+01  1.621E-02   45.87 um     1.49 um     8410 A   
   1.40 GeV   2.399E+01  1.519E-02   49.89 um     1.60 um     8684 A   
   1.50 GeV   2.331E+01  1.430E-02   54.03 um     1.71 um     8965 A   
   1.60 GeV   2.267E+01  1.352E-02   58.29 um     1.81 um     9254 A   
   1.70 GeV   2.206E+01  1.282E-02   62.67 um     1.92 um     9550 A   
   1.80 GeV   2.148E+01  1.219E-02   67.17 um     2.02 um     9854 A   
   2.00 GeV   2.040E+01  1.111E-02   76.53 um     2.43 um     1.05 um  
   2.25 GeV   1.918E+01  1.002E-02   88.91 um     3.00 um     1.13 um  
   2.50 GeV   1.806E+01  9.128E-03  102.07 um     3.54 um     1.22 um  
   2.75 GeV   1.702E+01  8.391E-03  116.03 um     4.06 um     1.31 um  
   3.00 GeV   1.617E+01  7.770E-03  130.79 um     4.57 um     1.41 um  
   3.25 GeV   1.542E+01  7.238E-03  146.30 um     5.08 um     1.52 um  
   3.50 GeV   1.474E+01  6.778E-03  162.54 um     5.58 um     1.63 um  
   3.75 GeV   1.413E+01  6.375E-03  179.51 um     6.08 um     1.74 um  
   4.00 GeV   1.357E+01  6.020E-03  197.20 um     6.59 um     1.86 um  
   4.50 GeV   1.260E+01  5.421E-03  234.67 um     8.47 um     2.11 um  
   5.00 GeV   1.178E+01  4.935E-03  274.89 um    10.22 um     2.38 um  
   5.50 GeV   1.107E+01  4.533E-03  317.79 um    11.90 um     2.67 um  
   6.00 GeV   1.046E+01  4.194E-03  363.30 um    13.54 um     2.97 um  
   6.50 GeV   9.933E+00  3.904E-03  411.34 um    15.17 um     3.29 um  
   7.00 GeV   9.464E+00  3.654E-03  461.87 um    16.78 um     3.63 um  
   8.00 GeV   8.674E+00  3.241E-03  570.02 um    22.74 um     4.33 um  
   9.00 GeV   8.034E+00  2.916E-03  687.40 um    28.19 um     5.10 um  
  10.00 GeV   7.505E+00  2.653E-03  813.58 um    33.40 um     5.91 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0206E+02                 eV / Angstrom 
  1.0206E+03                keV / micron   
  1.0206E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.5277E+02                 eV / (1E15 atoms/cm2)
  1.0063E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
