 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 20, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\144Ba_7Li.txt

 Ion = Barium [56] , Mass = 144 amu

 Target Density =  5.3400E-01 g/cm3 = 4.5939E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Li      3    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   1.00 GeV   7.096E+01  5.117E-02  289.63 um     8.35 um     1.76 um  
   1.10 GeV   6.972E+01  4.709E-02  316.24 um     9.16 um     1.79 um  
   1.20 GeV   6.845E+01  4.365E-02  343.33 um     9.93 um     1.83 um  
   1.30 GeV   6.717E+01  4.069E-02  370.94 um    10.67 um     1.87 um  
   1.40 GeV   6.588E+01  3.813E-02  399.08 um    11.39 um     1.91 um  
   1.50 GeV   6.459E+01  3.589E-02  427.78 um    12.09 um     1.95 um  
   1.60 GeV   6.330E+01  3.392E-02  457.06 um    12.78 um     1.99 um  
   1.70 GeV   6.202E+01  3.216E-02  486.93 um    13.46 um     2.03 um  
   1.80 GeV   6.075E+01  3.058E-02  517.43 um    14.14 um     2.07 um  
   2.00 GeV   5.826E+01  2.787E-02  580.37 um    16.71 um     2.15 um  
   2.25 GeV   5.527E+01  2.511E-02  662.87 um    20.38 um     2.26 um  
   2.50 GeV   5.243E+01  2.288E-02  749.83 um    23.81 um     2.38 um  
   2.75 GeV   4.979E+01  2.103E-02  841.46 um    27.11 um     2.50 um  
   3.00 GeV   4.736E+01  1.946E-02  937.86 um    30.34 um     2.62 um  
   3.25 GeV   4.515E+01  1.813E-02    1.04 mm    33.55 um     2.75 um  
   3.50 GeV   4.318E+01  1.697E-02    1.15 mm    36.75 um     2.90 um  
   3.75 GeV   4.145E+01  1.596E-02    1.26 mm    39.95 um     3.04 um  
   4.00 GeV   3.996E+01  1.507E-02    1.37 mm    43.13 um     3.20 um  
   4.50 GeV   3.746E+01  1.357E-02    1.61 mm    55.07 um     3.52 um  
   5.00 GeV   3.510E+01  1.235E-02    1.87 mm    66.08 um     3.87 um  
   5.50 GeV   3.306E+01  1.134E-02    2.15 mm    76.68 um     4.24 um  
   6.00 GeV   3.127E+01  1.049E-02    2.44 mm    87.04 um     4.64 um  
   6.50 GeV   2.969E+01  9.763E-03    2.74 mm    97.30 um     5.05 um  
   7.00 GeV   2.828E+01  9.135E-03    3.07 mm   107.50 um     5.49 um  
   8.00 GeV   2.589E+01  8.103E-03    3.76 mm   145.43 um     6.43 um  
   9.00 GeV   2.393E+01  7.288E-03    4.51 mm   180.24 um     7.44 um  
  10.00 GeV   2.229E+01  6.628E-03    5.32 mm   213.66 um     8.53 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.3398E+00                 eV / Angstrom 
  5.3398E+01                keV / micron   
  5.3398E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.1624E+01                 eV / (1E15 atoms/cm2)
  3.5058E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
