 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 17, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\132Xe_162Dy.txt

 Ion = Xenon [54] , Mass = 132 amu

 Target Density =  8.5510E+00 g/cm3 = 3.1786E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Dy     66    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  50.00 MeV   1.417E+01  3.939E-01    6.87 um     9872 A      1.14 um  
  55.00 MeV   1.509E+01  3.669E-01    7.25 um     1.00 um     1.17 um  
  60.00 MeV   1.596E+01  3.437E-01    7.61 um     1.01 um     1.19 um  
  65.00 MeV   1.679E+01  3.235E-01    7.95 um     1.02 um     1.21 um  
  70.00 MeV   1.758E+01  3.058E-01    8.28 um     1.03 um     1.23 um  
  80.00 MeV   1.904E+01  2.760E-01    8.90 um     1.05 um     1.26 um  
  90.00 MeV   2.036E+01  2.520E-01    9.47 um     1.06 um     1.29 um  
 100.00 MeV   2.155E+01  2.322E-01   10.02 um     1.07 um     1.31 um  
 110.00 MeV   2.262E+01  2.155E-01   10.54 um     1.08 um     1.33 um  
 120.00 MeV   2.358E+01  2.013E-01   11.03 um     1.09 um     1.35 um  
 130.00 MeV   2.444E+01  1.889E-01   11.51 um     1.10 um     1.37 um  
 140.00 MeV   2.521E+01  1.781E-01   11.97 um     1.11 um     1.38 um  
 150.00 MeV   2.591E+01  1.686E-01   12.43 um     1.11 um     1.39 um  
 160.00 MeV   2.653E+01  1.601E-01   12.87 um     1.12 um     1.41 um  
 170.00 MeV   2.709E+01  1.525E-01   13.30 um     1.12 um     1.42 um  
 180.00 MeV   2.759E+01  1.457E-01   13.72 um     1.13 um     1.43 um  
 200.00 MeV   2.845E+01  1.338E-01   14.54 um     1.14 um     1.45 um  
 225.00 MeV   2.929E+01  1.216E-01   15.55 um     1.16 um     1.47 um  
 250.00 MeV   2.994E+01  1.116E-01   16.53 um     1.17 um     1.49 um  
 275.00 MeV   3.060E+01  1.032E-01   17.49 um     1.18 um     1.51 um  
