 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 02, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\130Sb_194Pt.txt

 Ion = Antimony [51] , Mass = 130 amu

 Target Density =  2.1450E+01 g/cm3 = 6.6583E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pt     78    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  40.00 MeV   8.580E+00  3.928E-01    3.12 um     5648 A      6251 A   
  45.00 MeV   9.239E+00  3.604E-01    3.36 um     5780 A      6484 A   
  50.00 MeV   9.852E+00  3.335E-01    3.59 um     5890 A      6687 A   
  55.00 MeV   1.043E+01  3.107E-01    3.80 um     5985 A      6866 A   
  60.00 MeV   1.098E+01  2.911E-01    4.00 um     6067 A      7025 A   
  65.00 MeV   1.150E+01  2.741E-01    4.20 um     6139 A      7168 A   
  70.00 MeV   1.200E+01  2.591E-01    4.39 um     6204 A      7297 A   
  80.00 MeV   1.296E+01  2.340E-01    4.75 um     6322 A      7524 A   
  90.00 MeV   1.387E+01  2.137E-01    5.08 um     6420 A      7716 A   
 100.00 MeV   1.473E+01  1.969E-01    5.40 um     6503 A      7882 A   
 110.00 MeV   1.555E+01  1.828E-01    5.70 um     6573 A      8027 A   
 120.00 MeV   1.633E+01  1.707E-01    5.98 um     6635 A      8156 A   
 130.00 MeV   1.706E+01  1.603E-01    6.25 um     6689 A      8271 A   
 140.00 MeV   1.776E+01  1.511E-01    6.52 um     6737 A      8375 A   
 150.00 MeV   1.842E+01  1.431E-01    6.77 um     6780 A      8469 A   
 160.00 MeV   1.905E+01  1.359E-01    7.01 um     6819 A      8556 A   
 170.00 MeV   1.964E+01  1.295E-01    7.25 um     6855 A      8636 A   
 180.00 MeV   2.019E+01  1.237E-01    7.48 um     6888 A      8709 A   
 200.00 MeV   2.121E+01  1.136E-01    7.93 um     6961 A      8842 A   
 225.00 MeV   2.232E+01  1.033E-01    8.46 um     7047 A      8987 A   
 250.00 MeV   2.326E+01  9.478E-02    8.96 um     7123 A      9113 A   
 275.00 MeV   2.419E+01  8.768E-02    9.45 um     7190 A      9224 A   
 300.00 MeV   2.499E+01  8.164E-02    9.92 um     7251 A      9324 A   
 325.00 MeV   2.560E+01  7.644E-02   10.38 um     7306 A      9415 A   
 350.00 MeV   2.610E+01  7.190E-02   10.82 um     7358 A      9499 A   
 375.00 MeV   2.653E+01  6.791E-02   11.26 um     7407 A      9576 A   
 400.00 MeV   2.688E+01  6.437E-02   11.70 um     7453 A      9649 A   
 450.00 MeV   2.743E+01  5.836E-02   12.55 um     7587 A      9783 A   
 500.00 MeV   2.781E+01  5.345E-02   13.39 um     7713 A      9904 A   
 550.00 MeV   2.805E+01  4.934E-02   14.22 um     7833 A      1.00 um  
 600.00 MeV   2.820E+01  4.586E-02   15.05 um     7947 A      1.01 um  
 650.00 MeV   2.828E+01  4.287E-02   15.87 um     8058 A      1.02 um  
 700.00 MeV   2.831E+01  4.027E-02   16.69 um     8166 A      1.03 um  
 800.00 MeV   2.824E+01  3.597E-02   18.34 um     8535 A      1.05 um  
 900.00 MeV   2.807E+01  3.254E-02   19.99 um     8890 A      1.07 um  
   1.00 GeV   2.783E+01  2.974E-02   21.65 um     9234 A      1.08 um  
   1.10 GeV   2.756E+01  2.742E-02   23.33 um     9571 A      1.10 um  
   1.20 GeV   2.725E+01  2.545E-02   25.03 um     9902 A      1.11 um  
   1.30 GeV   2.692E+01  2.376E-02   26.75 um     1.02 um     1.12 um  
   1.40 GeV   2.658E+01  2.229E-02   28.49 um     1.06 um     1.14 um  
   1.50 GeV   2.622E+01  2.101E-02   30.25 um     1.09 um     1.15 um  
   1.60 GeV   2.585E+01  1.987E-02   32.04 um     1.12 um     1.17 um  
   1.70 GeV   2.548E+01  1.885E-02   33.86 um     1.15 um     1.18 um  
   1.80 GeV   2.510E+01  1.794E-02   35.70 um     1.18 um     1.19 um  
   2.00 GeV   2.432E+01  1.638E-02   39.47 um     1.30 um     1.22 um  
   2.25 GeV   2.336E+01  1.479E-02   44.35 um     1.48 um     1.26 um  
   2.50 GeV   2.241E+01  1.349E-02   49.45 um     1.65 um     1.29 um  
   2.75 GeV   2.149E+01  1.241E-02   54.75 um     1.82 um     1.33 um  
   3.00 GeV   2.062E+01  1.151E-02   60.29 um     1.99 um     1.37 um  
   3.25 GeV   1.981E+01  1.073E-02   66.05 um     2.16 um     1.41 um  
   3.50 GeV   1.907E+01  1.005E-02   72.04 um     2.32 um     1.45 um  
   3.75 GeV   1.840E+01  9.463E-03   78.26 um     2.49 um     1.50 um  
   4.00 GeV   1.781E+01  8.941E-03   84.70 um     2.66 um     1.54 um  
   4.50 GeV   1.674E+01  8.061E-03   98.19 um     3.28 um     1.64 um  
   5.00 GeV   1.581E+01  7.346E-03  112.51 um     3.87 um     1.74 um  
   5.50 GeV   1.500E+01  6.753E-03  127.64 um     4.43 um     1.85 um  
   6.00 GeV   1.427E+01  6.253E-03  143.57 um     4.98 um     1.97 um  
   6.50 GeV   1.362E+01  5.826E-03  160.28 um     5.52 um     2.10 um  
   7.00 GeV   1.304E+01  5.455E-03  177.77 um     6.06 um     2.23 um  
   8.00 GeV   1.205E+01  4.845E-03  214.95 um     8.05 um     2.51 um  
   9.00 GeV   1.122E+01  4.364E-03  255.06 um     9.87 um     2.81 um  
  10.00 GeV   1.052E+01  3.973E-03  297.97 um    11.60 um     3.14 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.1449E+02                 eV / Angstrom 
  2.1449E+03                keV / micron   
  2.1449E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.2214E+02                 eV / (1E15 atoms/cm2)
  1.3495E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
