 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\222Ra_120Sn.txt

 Ion = Radium [88] , Mass = 222 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6541E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  50.00 MeV   1.540E+01  1.517E+00    5.44 um     6906 A      7582 A   
  55.00 MeV   1.663E+01  1.419E+00    5.82 um     7111 A      7927 A   
  60.00 MeV   1.783E+01  1.335E+00    6.18 um     7287 A      8234 A   
  65.00 MeV   1.900E+01  1.261E+00    6.52 um     7440 A      8508 A   
  70.00 MeV   2.013E+01  1.196E+00    6.84 um     7574 A      8755 A   
  80.00 MeV   2.228E+01  1.086E+00    7.44 um     7821 A      9183 A   
  90.00 MeV   2.429E+01  9.960E-01    7.99 um     8020 A      9541 A   
 100.00 MeV   2.615E+01  9.213E-01    8.51 um     8184 A      9847 A   
 110.00 MeV   2.789E+01  8.580E-01    9.00 um     8324 A      1.01 um  
 120.00 MeV   2.951E+01  8.037E-01    9.45 um     8444 A      1.03 um  
 130.00 MeV   3.102E+01  7.565E-01    9.89 um     8549 A      1.06 um  
 140.00 MeV   3.244E+01  7.151E-01   10.31 um     8642 A      1.07 um  
 150.00 MeV   3.377E+01  6.783E-01   10.71 um     8725 A      1.09 um  
 160.00 MeV   3.502E+01  6.455E-01   11.10 um     8800 A      1.11 um  
 170.00 MeV   3.619E+01  6.161E-01   11.48 um     8868 A      1.12 um  
 180.00 MeV   3.730E+01  5.894E-01   11.84 um     8931 A      1.13 um  
 200.00 MeV   3.933E+01  5.430E-01   12.54 um     9069 A      1.16 um  
 225.00 MeV   4.157E+01  4.952E-01   13.37 um     9233 A      1.18 um  
 250.00 MeV   4.352E+01  4.557E-01   14.17 um     9375 A      1.20 um  
 275.00 MeV   4.524E+01  4.225E-01   14.93 um     9500 A      1.22 um  
 300.00 MeV   4.675E+01  3.943E-01   15.67 um     9613 A      1.24 um  
 325.00 MeV   4.809E+01  3.698E-01   16.38 um     9717 A      1.26 um  
 350.00 MeV   4.927E+01  3.484E-01   17.08 um     9812 A      1.27 um  
 375.00 MeV   5.032E+01  3.296E-01   17.76 um     9901 A      1.28 um  
 400.00 MeV   5.125E+01  3.129E-01   18.43 um     9984 A      1.30 um  
 450.00 MeV   5.290E+01  2.843E-01   19.74 um     1.02 um     1.32 um  
 500.00 MeV   5.464E+01  2.609E-01   21.01 um     1.04 um     1.34 um  
 550.00 MeV   5.578E+01  2.414E-01   22.24 um     1.06 um     1.36 um  
 600.00 MeV   5.676E+01  2.247E-01   23.45 um     1.08 um     1.37 um  
 650.00 MeV   5.756E+01  2.104E-01   24.65 um     1.10 um     1.39 um  
 700.00 MeV   5.822E+01  1.979E-01   25.83 um     1.12 um     1.40 um  
 800.00 MeV   5.918E+01  1.771E-01   28.16 um     1.17 um     1.43 um  
 900.00 MeV   5.979E+01  1.605E-01   30.46 um     1.22 um     1.45 um  
   1.00 GeV   6.017E+01  1.470E-01   32.74 um     1.27 um     1.47 um  
   1.10 GeV   6.038E+01  1.357E-01   35.01 um     1.31 um     1.50 um  
   1.20 GeV   6.047E+01  1.261E-01   37.28 um     1.36 um     1.52 um  
   1.30 GeV   6.049E+01  1.179E-01   39.54 um     1.40 um     1.53 um  
   1.40 GeV   6.045E+01  1.107E-01   41.81 um     1.44 um     1.55 um  
   1.50 GeV   6.036E+01  1.044E-01   44.07 um     1.48 um     1.57 um  
   1.60 GeV   6.026E+01  9.887E-02   46.35 um     1.52 um     1.59 um  
   1.70 GeV   6.013E+01  9.390E-02   48.62 um     1.55 um     1.60 um  
   1.80 GeV   5.998E+01  8.944E-02   50.90 um     1.59 um     1.62 um  
   2.00 GeV   5.967E+01  8.175E-02   55.49 um     1.72 um     1.65 um  
   2.25 GeV   5.924E+01  7.391E-02   61.25 um     1.91 um     1.69 um  
   2.50 GeV   5.879E+01  6.752E-02   67.06 um     2.09 um     1.72 um  
   2.75 GeV   5.831E+01  6.220E-02   72.92 um     2.25 um     1.76 um  
   3.00 GeV   5.780E+01  5.771E-02   78.82 um     2.41 um     1.79 um  
   3.25 GeV   5.725E+01  5.385E-02   84.79 um     2.56 um     1.83 um  
