 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 06, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\224Ra_Si.txt

 Ion = Radium [88] , Mass = 224 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 130.00 MeV   5.766E+01  1.159E+00   15.47 um     6135 A      7073 A   
 140.00 MeV   5.996E+01  1.095E+00   16.19 um     6259 A      7207 A   
 150.00 MeV   6.212E+01  1.037E+00   16.88 um     6371 A      7330 A   
 160.00 MeV   6.417E+01  9.864E-01   17.55 um     6474 A      7443 A   
 170.00 MeV   6.611E+01  9.407E-01   18.20 um     6569 A      7547 A   
 180.00 MeV   6.795E+01  8.994E-01   18.83 um     6657 A      7644 A   
 200.00 MeV   7.137E+01  8.276E-01   20.05 um     6924 A      7819 A   
 225.00 MeV   7.522E+01  7.537E-01   21.50 um     7271 A      8010 A   
 250.00 MeV   7.866E+01  6.928E-01   22.89 um     7571 A      8177 A   
 275.00 MeV   8.174E+01  6.418E-01   24.22 um     7836 A      8325 A   
 300.00 MeV   8.452E+01  5.983E-01   25.50 um     8074 A      8458 A   
 325.00 MeV   8.702E+01  5.608E-01   26.75 um     8291 A      8579 A   
 350.00 MeV   8.930E+01  5.280E-01   27.96 um     8490 A      8691 A   
 375.00 MeV   9.136E+01  4.992E-01   29.15 um     8676 A      8793 A   
 400.00 MeV   9.323E+01  4.735E-01   30.31 um     8849 A      8889 A   
 450.00 MeV   9.649E+01  4.299E-01   32.57 um     9441 A      9062 A   
 500.00 MeV   9.893E+01  3.942E-01   34.76 um     9966 A      9218 A   
 550.00 MeV   1.001E+02  3.643E-01   36.92 um     1.04 um     9359 A   
 600.00 MeV   1.015E+02  3.390E-01   39.04 um     1.09 um     9491 A   
 650.00 MeV   1.026E+02  3.171E-01   41.15 um     1.13 um     9613 A   
 700.00 MeV   1.034E+02  2.981E-01   43.23 um     1.17 um     9728 A   
 800.00 MeV   1.045E+02  2.666E-01   47.36 um     1.31 um     9942 A   
 900.00 MeV   1.050E+02  2.415E-01   51.47 um     1.44 um     1.01 um  
   1.00 GeV   1.051E+02  2.210E-01   55.56 um     1.55 um     1.03 um  
   1.10 GeV   1.048E+02  2.038E-01   59.65 um     1.66 um     1.05 um  
   1.20 GeV   1.044E+02  1.893E-01   63.76 um     1.76 um     1.07 um  
   1.30 GeV   1.038E+02  1.769E-01   67.89 um     1.85 um     1.08 um  
   1.40 GeV   1.032E+02  1.661E-01   72.05 um     1.95 um     1.10 um  
   1.50 GeV   1.024E+02  1.566E-01   76.23 um     2.04 um     1.11 um  
   1.60 GeV   1.016E+02  1.482E-01   80.45 um     2.12 um     1.13 um  
   1.70 GeV   1.008E+02  1.407E-01   84.70 um     2.21 um     1.14 um  
