 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\120Sn_Si.txt

 Ion = Tin [50] , Mass = 120 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60.00 MeV   7.714E+03  1.100E+02   12.05 um     5562 A      6961 A   
  65.00 MeV   7.971E+03  1.033E+02   12.68 um     5670 A      7081 A   
  70.00 MeV   8.221E+03  9.737E+01   13.29 um     5770 A      7191 A   
  80.00 MeV   8.699E+03  8.751E+01   14.45 um     6058 A      7387 A   
  90.00 MeV   9.151E+03  7.959E+01   15.56 um     6305 A      7558 A   
 100.00 MeV   9.578E+03  7.309E+01   16.62 um     6520 A      7708 A   
 110.00 MeV   9.981E+03  6.765E+01   17.63 um     6711 A      7841 A   
 120.00 MeV   1.036E+04  6.301E+01   18.61 um     6881 A      7962 A   
 130.00 MeV   1.072E+04  5.902E+01   19.55 um     7036 A      8072 A   
 140.00 MeV   1.106E+04  5.553E+01   20.46 um     7177 A      8172 A   
 150.00 MeV   1.137E+04  5.247E+01   21.35 um     7307 A      8264 A   
 160.00 MeV   1.167E+04  4.975E+01   22.21 um     7428 A      8350 A   
 170.00 MeV   1.195E+04  4.731E+01   23.05 um     7541 A      8430 A   
 180.00 MeV   1.221E+04  4.512E+01   23.88 um     7647 A      8505 A   
 200.00 MeV   1.268E+04  4.134E+01   25.48 um     8004 A      8641 A   
 225.00 MeV   1.318E+04  3.747E+01   27.40 um     8484 A      8793 A   
 250.00 MeV   1.362E+04  3.431E+01   29.26 um     8908 A      8928 A   
 275.00 MeV   1.389E+04  3.166E+01   31.07 um     9291 A      9050 A   
 300.00 MeV   1.406E+04  2.943E+01   32.86 um     9647 A      9163 A   
 325.00 MeV   1.423E+04  2.750E+01   34.62 um     9982 A      9269 A   
 350.00 MeV   1.437E+04  2.583E+01   36.37 um     1.03 um     9368 A   
 375.00 MeV   1.447E+04  2.436E+01   38.10 um     1.06 um     9461 A   
 400.00 MeV   1.453E+04  2.306E+01   39.82 um     1.09 um     9551 A   
 450.00 MeV   1.459E+04  2.086E+01   43.24 um     1.19 um     9719 A   
 500.00 MeV   1.457E+04  1.906E+01   46.67 um     1.29 um     9877 A   
 550.00 MeV   1.449E+04  1.757E+01   50.10 um     1.38 um     1.00 um  
 600.00 MeV   1.438E+04  1.631E+01   53.56 um     1.47 um     1.02 um  
 650.00 MeV   1.423E+04  1.522E+01   57.05 um     1.55 um     1.03 um  
 700.00 MeV   1.407E+04  1.428E+01   60.58 um     1.63 um     1.04 um  
 800.00 MeV   1.370E+04  1.272E+01   67.78 um     1.92 um     1.07 um  
 900.00 MeV   1.331E+04  1.149E+01   75.18 um     2.19 um     1.10 um  
   1.00 GeV   1.291E+04  1.049E+01   82.81 um     2.45 um     1.12 um  
   1.10 GeV   1.253E+04  9.652E+00   90.66 um     2.69 um     1.15 um  
   1.20 GeV   1.216E+04  8.947E+00   98.76 um     2.92 um     1.18 um  
   1.30 GeV   1.180E+04  8.343E+00  107.10 um     3.15 um     1.20 um  
   1.40 GeV   1.147E+04  7.820E+00  115.69 um     3.38 um     1.23 um  
   1.50 GeV   1.115E+04  7.362E+00  124.53 um     3.61 um     1.26 um  
   1.60 GeV   1.084E+04  6.957E+00  133.63 um     3.83 um     1.29 um  
   1.70 GeV   1.055E+04  6.597E+00  142.97 um     4.05 um     1.32 um  
   1.80 GeV   1.028E+04  6.274E+00  152.56 um     4.28 um     1.35 um  
   2.00 GeV   9.776E+03  5.719E+00  172.51 um     5.13 um     1.41 um  
   2.25 GeV   9.211E+03  5.155E+00  198.85 um     6.34 um     1.49 um  
   2.50 GeV   8.708E+03  4.697E+00  226.76 um     7.47 um     1.58 um  
   2.75 GeV   8.258E+03  4.318E+00  256.23 um     8.56 um     1.68 um  
   3.00 GeV   7.851E+03  3.998E+00  287.27 um     9.62 um     1.78 um  
   3.25 GeV   7.482E+03  3.724E+00  319.89 um    10.68 um     1.88 um  
   3.50 GeV   7.145E+03  3.487E+00  354.07 um    11.72 um     1.99 um  
   3.75 GeV   6.851E+03  3.280E+00  389.80 um    12.77 um     2.11 um  
   4.00 GeV   6.590E+03  3.097E+00  426.99 um    13.81 um     2.23 um  
   4.50 GeV   6.130E+03  2.788E+00  505.66 um    17.74 um     2.49 um  
   5.00 GeV   5.738E+03  2.538E+00  589.96 um    21.39 um     2.77 um  
   5.50 GeV   5.399E+03  2.331E+00  679.79 um    24.88 um     3.06 um  
   6.00 GeV   5.104E+03  2.157E+00  775.03 um    28.30 um     3.38 um  
   6.50 GeV   4.844E+03  2.008E+00  875.58 um    31.68 um     3.71 um  
   7.00 GeV   4.614E+03  1.879E+00  981.33 um    35.04 um     4.06 um  
   8.00 GeV   4.224E+03  1.667E+00    1.21 mm    47.50 um     4.80 um  
   9.00 GeV   3.906E+03  1.499E+00    1.45 mm    58.91 um     5.61 um  
  10.00 GeV   3.641E+03  1.364E+00    1.72 mm    69.85 um     6.47 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  4.3083E-03                keV / (ug/cm2) 
  4.3083E-03                MeV / (mg/cm2) 
  4.3083E+00                keV / (mg/cm2) 
  2.0093E-01                 eV / (1E15 atoms/cm2)
  1.8429E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
