 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> March 16, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\146Ce_60Ni.txt

 Ion = Cerium [58] , Mass = 146 amu

 Target Density =  8.8955E+00 g/cm3 = 8.9281E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 150.00 MeV   3.540E+01  2.957E-01    8.64 um     4734 A      6205 A   
 160.00 MeV   3.643E+01  2.807E-01    8.95 um     4772 A      6263 A   
 170.00 MeV   3.740E+01  2.672E-01    9.25 um     4807 A      6317 A   
 180.00 MeV   3.830E+01  2.551E-01    9.55 um     4840 A      6367 A   
 200.00 MeV   3.993E+01  2.341E-01   10.12 um     4933 A      6458 A   
 225.00 MeV   4.169E+01  2.126E-01   10.80 um     5054 A      6557 A   
 250.00 MeV   4.318E+01  1.949E-01   11.46 um     5162 A      6645 A   
 275.00 MeV   4.445E+01  1.802E-01   12.10 um     5261 A      6722 A   
 300.00 MeV   4.570E+01  1.676E-01   12.72 um     5351 A      6793 A   
 325.00 MeV   4.701E+01  1.568E-01   13.32 um     5435 A      6857 A   
 350.00 MeV   4.793E+01  1.474E-01   13.91 um     5513 A      6916 A   
 375.00 MeV   4.876E+01  1.392E-01   14.49 um     5587 A      6971 A   
 400.00 MeV   4.949E+01  1.319E-01   15.06 um     5658 A      7022 A   
 450.00 MeV   5.068E+01  1.194E-01   16.18 um     5896 A      7117 A   
 500.00 MeV   5.157E+01  1.093E-01   17.27 um     6116 A      7202 A   
 550.00 MeV   5.222E+01  1.008E-01   18.35 um     6320 A      7280 A   
 600.00 MeV   5.269E+01  9.367E-02   19.42 um     6514 A      7353 A   
 650.00 MeV   5.301E+01  8.752E-02   20.48 um     6699 A      7421 A   
 700.00 MeV   5.321E+01  8.217E-02   21.54 um     6877 A      7486 A   
 800.00 MeV   5.334E+01  7.332E-02   23.65 um     7516 A      7608 A   
 900.00 MeV   5.320E+01  6.629E-02   25.75 um     8105 A      7721 A   
   1.00 GeV   5.288E+01  6.055E-02   27.87 um     8658 A      7828 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.8952E+01                 eV / Angstrom 
  8.8952E+02                keV / micron   
  8.8952E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  9.9631E+01                 eV / (1E15 atoms/cm2)
  5.0330E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
