 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 18, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\127In_58Ni.txt

 Ion = Indium [49] , Mass = 127 amu

 Target Density =  8.8955E+00 g/cm3 = 9.2360E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 400.00 MeV   4.741E+01  9.134E-02   14.76 um     5211 A      6227 A   
 450.00 MeV   4.783E+01  8.267E-02   15.94 um     5488 A      6310 A   
 500.00 MeV   4.801E+01  7.560E-02   17.11 um     5749 A      6387 A   
 550.00 MeV   4.801E+01  6.971E-02   18.28 um     5996 A      6459 A   
 600.00 MeV   4.788E+01  6.472E-02   19.45 um     6234 A      6527 A   
 650.00 MeV   4.766E+01  6.044E-02   20.62 um     6464 A      6593 A   
 700.00 MeV   4.737E+01  5.672E-02   21.81 um     6688 A      6656 A   
 800.00 MeV   4.663E+01  5.057E-02   24.19 um     7514 A      6778 A   
 900.00 MeV   4.577E+01  4.569E-02   26.62 um     8281 A      6896 A   
   1.00 GeV   4.485E+01  4.172E-02   29.10 um     9009 A      7011 A   
   1.10 GeV   4.390E+01  3.842E-02   31.63 um     9711 A      7125 A   
   1.20 GeV   4.293E+01  3.562E-02   34.22 um     1.04 um     7238 A   
   1.30 GeV   4.196E+01  3.323E-02   36.87 um     1.11 um     7352 A   
   1.40 GeV   4.100E+01  3.116E-02   39.58 um     1.17 um     7466 A   
   1.50 GeV   4.005E+01  2.934E-02   42.35 um     1.24 um     7582 A   
   1.60 GeV   3.912E+01  2.773E-02   45.19 um     1.30 um     7699 A   
   1.70 GeV   3.821E+01  2.630E-02   48.09 um     1.37 um     7819 A   
   1.80 GeV   3.733E+01  2.502E-02   51.07 um     1.43 um     7940 A   
   2.00 GeV   3.563E+01  2.282E-02   57.23 um     1.68 um     8191 A   
