 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 20, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\144Cs_7Li.txt

 Ion = Cesium [55] , Mass = 144 amu

 Target Density =  5.3400E-01 g/cm3 = 4.5939E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Li      3    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   1.60 GeV   6.201E+01  3.280E-02  462.71 um    12.97 um     1.98 um  
   1.70 GeV   6.068E+01  3.109E-02  493.22 um    13.67 um     2.03 um  
   1.80 GeV   5.937E+01  2.957E-02  524.41 um    14.37 um     2.07 um  
   2.00 GeV   5.682E+01  2.695E-02  588.89 um    17.02 um     2.15 um  
   2.25 GeV   5.377E+01  2.428E-02  673.58 um    20.81 um     2.26 um  
   2.50 GeV   5.094E+01  2.212E-02  763.03 um    24.36 um     2.38 um  
   2.75 GeV   4.834E+01  2.033E-02  857.37 um    27.78 um     2.50 um  
   3.00 GeV   4.599E+01  1.882E-02  956.66 um    31.13 um     2.63 um  
   3.25 GeV   4.391E+01  1.753E-02    1.06 mm    34.44 um     2.77 um  
   3.50 GeV   4.211E+01  1.641E-02    1.17 mm    37.72 um     2.91 um  
   3.75 GeV   4.058E+01  1.543E-02    1.28 mm    40.98 um     3.07 um  
   4.00 GeV   3.932E+01  1.457E-02    1.40 mm    44.21 um     3.22 um  
   4.50 GeV   3.717E+01  1.312E-02    1.65 mm    56.17 um     3.55 um  
   5.00 GeV   3.482E+01  1.194E-02    1.91 mm    67.16 um     3.90 um  
   5.50 GeV   3.279E+01  1.096E-02    2.18 mm    77.76 um     4.27 um  
   6.00 GeV   3.100E+01  1.014E-02    2.48 mm    88.17 um     4.67 um  
   6.50 GeV   2.943E+01  9.438E-03    2.79 mm    98.47 um     5.08 um  
   7.00 GeV   2.803E+01  8.831E-03    3.11 mm   108.73 um     5.52 um  
   8.00 GeV   2.565E+01  7.832E-03    3.81 mm   146.93 um     6.46 um  
   9.00 GeV   2.370E+01  7.045E-03    4.57 mm   182.03 um     7.47 um  
  10.00 GeV   2.208E+01  6.407E-03    5.39 mm   215.75 um     8.55 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.3398E+00                 eV / Angstrom 
  5.3398E+01                keV / micron   
  5.3398E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.1624E+01                 eV / (1E15 atoms/cm2)
  3.5508E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
