 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 12, 2021 
 ==================================================================

 Disk File Name = SRIM Outputs\134Sn_206Pb.txt

 Ion = Tin [50] , Mass = 134 amu

 Target Density =  1.1344E+01 g/cm3 = 3.3161E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  70.00 MeV   1.226E+01  2.503E-01    8.21 um     1.19 um     1.39 um  
  80.00 MeV   1.319E+01  2.260E-01    8.88 um     1.21 um     1.43 um  
  90.00 MeV   1.406E+01  2.065E-01    9.50 um     1.23 um     1.46 um  
 100.00 MeV   1.487E+01  1.903E-01   10.09 um     1.24 um     1.49 um  
 110.00 MeV   1.564E+01  1.767E-01   10.65 um     1.26 um     1.52 um  
 120.00 MeV   1.636E+01  1.650E-01   11.19 um     1.27 um     1.54 um  
 130.00 MeV   1.704E+01  1.549E-01   11.71 um     1.28 um     1.56 um  
 140.00 MeV   1.768E+01  1.461E-01   12.21 um     1.29 um     1.58 um  
 150.00 MeV   1.829E+01  1.383E-01   12.69 um     1.29 um     1.60 um  
 160.00 MeV   1.887E+01  1.314E-01   13.15 um     1.30 um     1.62 um  
 170.00 MeV   1.941E+01  1.252E-01   13.61 um     1.31 um     1.63 um  
 180.00 MeV   1.993E+01  1.196E-01   14.05 um     1.31 um     1.65 um  
 200.00 MeV   2.087E+01  1.098E-01   14.90 um     1.33 um     1.67 um  
 225.00 MeV   2.191E+01  9.986E-02   15.92 um     1.34 um     1.70 um  
 250.00 MeV   2.281E+01  9.166E-02   16.89 um     1.36 um     1.72 um  
 275.00 MeV   2.364E+01  8.480E-02   17.83 um     1.37 um     1.74 um  
 300.00 MeV   2.445E+01  7.897E-02   18.74 um     1.38 um     1.76 um  
 325.00 MeV   2.506E+01  7.394E-02   19.63 um     1.40 um     1.78 um  
 350.00 MeV   2.559E+01  6.955E-02   20.49 um     1.41 um     1.80 um  
 375.00 MeV   2.605E+01  6.570E-02   21.34 um     1.41 um     1.81 um  
 400.00 MeV   2.643E+01  6.228E-02   22.18 um     1.42 um     1.82 um  
 450.00 MeV   2.702E+01  5.647E-02   23.82 um     1.45 um     1.85 um  
 500.00 MeV   2.741E+01  5.171E-02   25.43 um     1.47 um     1.87 um  
 550.00 MeV   2.766E+01  4.775E-02   27.02 um     1.50 um     1.89 um  
 600.00 MeV   2.778E+01  4.438E-02   28.61 um     1.52 um     1.91 um  
 650.00 MeV   2.783E+01  4.149E-02   30.19 um     1.54 um     1.93 um  
 700.00 MeV   2.780E+01  3.897E-02   31.77 um     1.56 um     1.95 um  
 800.00 MeV   2.761E+01  3.481E-02   34.94 um     1.63 um     1.99 um  
 900.00 MeV   2.731E+01  3.149E-02   38.14 um     1.70 um     2.02 um  
   1.00 GeV   2.694E+01  2.879E-02   41.39 um     1.77 um     2.05 um  
   1.10 GeV   2.655E+01  2.654E-02   44.68 um     1.84 um     2.08 um  
   1.20 GeV   2.616E+01  2.463E-02   48.02 um     1.90 um     2.11 um  
   1.30 GeV   2.577E+01  2.300E-02   51.41 um     1.97 um     2.14 um  
   1.40 GeV   2.538E+01  2.158E-02   54.85 um     2.04 um     2.17 um  
   1.50 GeV   2.502E+01  2.034E-02   58.34 um     2.10 um     2.19 um  
   1.60 GeV   2.466E+01  1.924E-02   61.89 um     2.17 um     2.22 um  
   1.70 GeV   2.431E+01  1.825E-02   65.48 um     2.23 um     2.25 um  
   1.80 GeV   2.398E+01  1.737E-02   69.13 um     2.30 um     2.28 um  
   2.00 GeV   2.334E+01  1.586E-02   76.57 um     2.54 um     2.34 um  
   2.25 GeV   2.258E+01  1.432E-02   86.16 um     2.89 um     2.41 um  
   2.50 GeV   2.185E+01  1.306E-02   96.07 um     3.22 um     2.48 um  
   2.75 GeV   2.112E+01  1.202E-02  106.33 um     3.55 um     2.56 um  
   3.00 GeV   2.039E+01  1.114E-02  116.94 um     3.86 um     2.63 um  
   3.25 GeV   1.965E+01  1.039E-02  127.94 um     4.18 um     2.71 um  
   3.50 GeV   1.891E+01  9.736E-03  139.37 um     4.49 um     2.80 um  
   3.75 GeV   1.815E+01  9.164E-03  151.26 um     4.81 um     2.88 um  
   4.00 GeV   1.738E+01  8.659E-03  163.66 um     5.13 um     2.97 um  
   4.50 GeV   1.633E+01  7.807E-03  189.82 um     6.35 um     3.16 um  
   5.00 GeV   1.542E+01  7.115E-03  217.59 um     7.48 um     3.37 um  
   5.50 GeV   1.462E+01  6.541E-03  246.93 um     8.58 um     3.59 um  
   6.00 GeV   1.392E+01  6.057E-03  277.82 um     9.65 um     3.82 um  
   6.50 GeV   1.329E+01  5.643E-03  310.22 um    10.70 um     4.07 um  
   7.00 GeV   1.272E+01  5.284E-03  344.12 um    11.75 um     4.33 um  
   8.00 GeV   1.175E+01  4.694E-03  416.23 um    15.60 um     4.88 um  
   9.00 GeV   1.094E+01  4.227E-03  494.01 um    19.13 um     5.48 um  
  10.00 GeV   1.025E+01  3.849E-03  577.25 um    22.50 um     6.12 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.1343E+02                 eV / Angstrom 
  1.1343E+03                keV / micron   
  1.1343E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.4207E+02                 eV / (1E15 atoms/cm2)
  1.4251E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
